sample_id,quote_id,quote_text
top2009:6983,q00380,"When a poor man gives something, that is a sacrifice indeed. When a rich man gives something, it hardly rises to the same level."
top2009:6983,q00381,"You can’t die, Roy.”“Why?”“I’ve got a pretty good feeling I’m going to need one kick-ass lawyer, and you’re the only one I know."
top2009:6983,q00382,"Later that night Don Hope and Karl Reiger walked down the long hallway. They were several stories underground and the walls were lined with materials that prevented any form of electronic surveillance. It was a good thing since there were few buildings in the country that housed more secrets than this one, and that included the CIA’s command center in Virginia and the NSA headquarters in Maryland"
top2009:6983,q00383,"Afterwards they walked over to the gym. Mace got a ball and took Ty onto the court while Alisha watched. Mace bounced the ball between her legs, turned, and shot. The ball swished through the hoop, barely grazing the net"
top2009:6983,q00384,"sister?” “Yeah, actually I do.” “And of course you don’t care at all, do you?"
top2009:6983,q00385,"BETH READ THROUGH the report on her computer screen three times. This was something her father had taught her. Read through once for general conceptualization and then a second time for the nitty-gritty details. And then read it a final time, at least an hour after the first reading, but do so out of order, which forced your mind and your eyes from their comfort zones."
top2009:6983,q00386,"We had a clear signal out to the abandoned farmhouse and we’ve got two stealth choppers DAVID BALDACCI as backup in the vicinity.” He tapped his tech on the shoulder. “Phillips, tell the air support commander to perform a ten-mile grid perimeter sweep. We need to all watch the feed and see if anything pops."
top2009:6983,q00387,You can’t live your life trying to make people understand something they don’t want to understand.
top2009:6983,q00388,"The police, he knew, had already copied the"
top2009:6983,q00389,"and upper to midcervical spinal cord, above C4."
top2009:6983,q00390,courtroom waiting for their case to be called. Those
