sample_id,quote_id,quote_text
top2006:913,q00335,"There Lives More Faith in Honest Doubt,Believe Me, Than Half the Creeds. - Alfred, Lord Tennyson"
top2006:913,q00336,"How do you know if you're making the right decision?Easy. Just like two and two always add up to four, kindness and forgiveness is always right, hate and revenge is always wrong."
top2006:913,q00337,Marriage. Isn't it great? Each time you fall back in love with your [spouse] it gets better and better.
top2006:913,q00338,"It’s kind of funny, really, all these years, everybody has been so busy trying to figure what life was all about, and all the while, it was just something for us to enjoy."
top2006:913,q00339,"Almost losing one person you love shines a bright spotlight on life, and suddenly strips you of everything but your real feelings."
top2006:913,q00340,"You see, Elner, life is like one big roller-coaster ride, with all kinds of bumps and twists and turns, and ups and downs along the way.” “Ahh,” said Elner, “so all we have to do is just sit back and enjoy it.” Raymond said, “Exactly. But the problem is … most people think they are steering, and get so busy trying to control it that they miss all the fun parts.” Elner"
top2006:913,q00341,"A person lives for years, touches so many people, and then at the end winds up just a small picture and a few paragraphs in the paper, the paper gets thrown away, and it’s all over."
top2006:913,q00342,There are two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle. —ALBERT EINSTEIN
top2006:913,q00343,"And as far as Norma was concerned, that was the main problem with life. You never knew what was going to happen from minute to minute, and more than anything in this world, Norma hated a surprise."
top2006:913,q00344,On every door the management had placed a photograph of the person so they could find their room. As he went by he saw face after face of someone who used to be young.
top2006:913,q00345,"And for those like Norma and Macky, born and raised in the forties and fifties, it was such a drastic change from that era when everyone felt safe, and your only knowledge of the Middle East was a picture on a Christmas card of a bright star shining down on a peaceful manger, not the place full of hate and rage they saw daily on the television and read about in the newspapers."
top2006:913,q00346,"After Elner Shimfissle accidentally poked that wasps’ nest up in her fig tree, the last thing she remembered was thinking “Uh-oh."
top2006:913,q00347,"eggs, buttermilk, and bacon drippings, mixing well; add to cornmeal mixture and beat until smooth. Heat a well-greased 12-inch cast-iron skillet in the preheated oven until very hot. Pour batter into hot skillet; bake for 35 to 45 minutes, or until a knife inserted in center comes out clean and top is golden brown. Yield: 6 to 10 servings."
top2006:913,q00348,Cook to a thick paste over slow flame. Cool. Cream sugars and vanilla with butter and shortening. Beat until light and fluffy. Blend in salt. Mix in cooled paste. Beat until fluffy. Blend. Should look like whipped cream.
top2006:913,q00349,And you can’t be happy and in a rage at the same time.
top2006:913,q00350,"Susie, the Weight Watchers leader, helped herself to a second helping of the sweet potatoes with the marshmallows on top,"
top2006:913,q00351,"His motto: “Screw the little people.” He had lied before, and he would lie again. Ethics were for suckers."
top2006:913,q00352,"When someone old dies, it is even sadder. First you notice that the paper doesn’t come anymore, then gradually the lights are turned out, the gas turned off, the house gets locked up, and the yard is no longer kept up, then it goes on the market and new people come in and change everything. Elner"
top2006:913,q00353,"she had taught a class in oral history at the community college, and Elner Shimfissle had attended with her friend Irene Goodnight."
