sample_id,quote_id,quote_text
top2012:4772,q02622,"You must accept the reality of other people. You think that reality is up for negotiation, that we think it's whatever you say it is. You must accept that we are as real as you are; you must accept that you are not God."
top2012:4772,q02623,It was strange how your brain could know what your heart refused to accept.
top2012:4772,q02624,"But who could bear to know which stars were already dead, she thought, blinking up at the night sky; could anybody stand to know that they all were?"
top2012:4772,q02625,"The mistake ninety-nine percent of humanity made, as far as Fats could see, was being ashamed of what they were; lying about it, trying to be somebody else."
top2012:4772,q02626,"It was so good to be held. If only their relationship could be distilled into simple, wordless gestures of comfort. Why had humans ever learned to talk?"
top2012:4772,q02627,He gave everything to everybody. Except to me.
top2012:4772,q02628,"He never seemed to grasp the immense mutability of human nature, nor to appreciate that behind every nondescript face lay a wild and unique hinterland like his own."
top2012:4772,q02629,Choice was dangerous: you had to forgo all other possibilities when you chose.
top2012:4772,q02630,"Krystal’s slow passage up the school had resembled the passage of a goat through the body of a boa constrictor, being highly visible and uncomfortable for both parties concerned."
top2012:4772,q02631,"Yes, well, principles are sometimes the problem, if you ask me,' said Miles. 'Often what's needed is a bit of common sense.''Which is the name people usually give to their prejudices,' rejoined Kay."
top2012:4772,q02632,"How awful it was, thought Tessa, remembering Fats the toddler, the way tiny ghosts of your living children haunted your heart; they could never know, and would hate it if they did, how their growing was a constant bereavement."
top2012:4772,q02633,It frightened people when you were honest; it shocked them.
top2012:4772,q02634,"Was it love when somebody filled a space in your life that yawned inside you, once they had gone?"
top2012:4772,q02635,Birth and death: there was the same consciousness of heightened existence and of her own elevated importance
top2012:4772,q02636,"He tried to give his wife pleasure in little ways, because he had come to realize, after nearly two decades together, how often he disappointed her in the big things. It was never intentional. They simply had very different notions of what ought to take up most space in life."
top2012:4772,q02637,"You’re not supposed to dislike your own child. You were supposed to like them no matter what, even if they were not what you wanted."
top2012:4772,q02638,"Sometimes, if she simply remained quiet, and let the inadequacy of his excuses reverberate on the air, he became ashamed and backtracked."
top2012:4772,q02639,"Stone dead,"" said Howard, as though there were degrees of deadness, and the kind that Barry Fairbrother had contracted was particularly sordid."
top2012:4772,q02640,"Every hour that passed added to her grief, because it bore her further away from the living man, and because it was a tiny foretaste of the eternity she would have to spend without him."
top2012:4772,q02641,"According to Nietzche,"" said a sharp new voice, making them all jump, ""philosophy is the biography of the philosopher."
top2012:4772,q02642,"Fats was starting to think that if you flipped every bit of received wisdom on its head you would have the truth. He wanted to journey through dark labyrinths and wrestle with the strangeness that lurked within; he wanted to crack open piety and expose hypocrisy; he wanted to break taboos and squeeze wisdom from their bloody hearts; he wanted to achieve a state of amoral grace, and be baptised backwards into ignorance and simplicity."
top2012:4772,q02643,"He had fought back with every weapon in his arsenal, being alternatively obtuse, evasive and pedantic, for it was wonderful how you could obscure an emotional issue by appearing to seek precision."
top2012:4772,q02644,He dreamed of London and of a life that mattered.
top2012:4772,q02645,"Everything had shattered. The fact that it was all still there — the walls and the chairs and the children’s pictures on the walls — meant nothing. Every atom of it had been blasted apart and reconstituted in an instant, and its appearance of permanence and solidity was laughable; it would dissolve at a touch, for everything was suddenly tissue-thin and friable."
top2012:4772,q02646,"Parminder kept her unwept tears locked tightly inside where they seemed to undergo an alchemical transformation, returning to the outer world as lava slides of rage."
top2012:4772,q02647,"She was on edge, feeling that she might snap or cry at the smallest provocation."
top2012:4772,q02648,"Once, long ago, Parminder had told Barry the story of Bhai Kanhaiya, the Sikh hero who had administered to the needs of those wounded in combat, whether friend or fo. When asked why he gave aid indiscriminately, Bahai Kanhaiya had replied that the light of God shone from every soul, and that he had been unable to distinguish between them."
top2012:4772,q02649,"Studying the young woman’s long thin legs, Tessa wondered how different her life would have been if she had had legs like that. She could not help but suspect that it would have been almost entirely different."
top2012:4772,q02650,Some of her self-hatred had oozed out with the blood.
top2012:4772,q02651,Sukhvinder wished that she could be more like Krystal: funny and tough; impossible to intimidate; always coming out fighting.
top2012:4772,q02652,She seemed to think that one of the perks of marriage was that it gave you rights of comment and intrusion over single people's love lives.
top2012:4772,q02653,"He might have been encased in a thick glass bubble, so separate did he feel from his three dining companions. It was a sensation with which he was only too familiar, that of walking in a giant sphere of worry, enclosed by it, watching his own terrors roll by, obscuring the outside world."
top2012:4772,q02654,"If she could have died...if she could have disappeared forever...but the solid surface of things refused to dissolve around her, and her body, her hateful hermaphrodite's body, continued in its stubborn, lumpen way, to live..."
top2012:4772,q02655,"Life, for Colin, was one long brace against pain and disappointment, and everybody apart from his wife was an enemy until proven otherwise."
top2012:4772,q02656,"The sky was a cold iron-grey, like the underside of a shield. A sharp breeze lifted the hems of skirts and rattled the leaves on the immature trees; a spiteful, chill wind that sought out your weakest places, the nape of your neck and your knees, and which denied you the comfort of dreaming, of retreating a little from reality."
top2012:4772,q02657,"She had a way of moving that moved him as much as music, which was what moved him most of all. Surely the spirit animating that pearless body must be unusual too? Why would nature make a vessel like that, if not to contain something still more valuable?"
top2012:4772,q02658,"But Colin's only understanding of love was of limitless loyalty, boundless tolerance:"
top2012:4772,q02659,"She was actively frightened of imparting confidences, because she feared that they might betray the world of oddness that lived inside her"
top2012:4772,q02660,"Gavin saw a grave purely as a marker for the place where a corpse was decomposing; a nasty thought, yet people took it into their heads to visit and bring flowers, as though it might yet recover."
top2012:4772,q02661,"The difficult thing, the glorious thing, was to be who you really were, even if that person was cruel or dangerous, particularly if cruel and dangerous. There was courage in not distinguishing the animal you happened to be. On the other hand, you had to avoid pretending to be more of an animal than you were: take that path, start exaggerating or faking and you became just another Cubby, just as much of a liar, a hypocrite"
top2012:4772,q02662,Their reward for enduring the awful experience was the right to tell people about it.
top2012:4772,q02663,"Krystal flung herself violently off the chair, away from her mother. She was surprised to feel warm liquid flowing down her cheeks, and thought confusedly of blood, but it was tears, only tears, clear and shining on her fingertips when she wiped them away."
top2012:4772,q02664,"Howard and Shirley were clothed, always, in an invisible layer of decorum that they never laid aside."
top2012:4772,q02665,"She kept asking herself whether, if he had looked cleaner, she might have been more concerned; whether, on some subliminal level, she had confused his obvious signs of neglect with street-smartness, toughness and resilience."
top2012:4772,q02666,"Why was she always so craven, so apologetic? He had always seen Ruth as separate, good and untainted. As a child, his parents had appeared to him as starkly black and white, the one bad and frightening, the other good and kind. Yet as he had grown older, he kept coming up hard in his mind against Ruth's willing blindness, to her constant apologia for his father, to the unshakeable allegiance to her false idol."
top2012:4772,q02667,Both could feel the relationship crumbling to pieces beneath the weight of everything that Gavin refused to say.
top2012:4772,q02668,"When you were straight, evil thoughts and memories came pouring up out of the darkness inside you; buzzing black flies clinging to the insides of your skull."
top2012:4772,q02669,"Pagford, which by night was no more than a cluster of twinkling lights in a dark hollow far below, was emerging into chilly sunlight."
top2012:4772,q02670,"Her grief was so big and wild it terrified her, like an evil beast that had erupted from under the floorboards."
top2012:4772,q02671,"They were the reason that he kept faith with his stars, that reinforced him in his belief that the universe had more in store for him than the mug's game of working for a modest salary until he retired or died,"
