sample_id,quote_id,quote_text
top2000:2969,q00015,"There are so many books I mean to read, and things I mean to see."
top2000:2969,q00016,Why does shame and self-loathing become cruelty to the innocent ?
top2000:2969,q00017,"For several long moments we remained locked together, and I think I covered her hair with small sacred kisses, her perfume crucifying me with memories."
top2000:2969,q00018,"All my life,I've been afraid of things, as a child and a woman must be. I lied about it naturally. I fancied myself a witch and walked in dark streets to punish myself for my doubts. But I knew what it meant to be afraid."
top2000:2969,q00019,"The beautiful know they have power, and she had, in her diminutive charm, a certain power of which she was always casually aware."
top2000:2969,q00020,"I hear the birds singing. Listen. I hear them in their cage. The others-all our kind who know of her-they think of her as heartless, but she wasn't heartless. She was only aware of things which I didn't learn till so many decades had passed. She knew secrets that only suffering can teach..."
top2000:2969,q00021,"Louis found me in the rear parlor, the one more distant from the noises of the tourists in the Rue Royale, and with its windows open to the courtyard below. I was in fact looking out the window, looking for the cat again, though I didn't tell myself so, and observing how our bougainvillea had all but covered the high walls that enclosed us and kept us safe from the rest of the world. The wisteria was also fierce in its growth, even reaching out from the brick walls to the railing of the rear balcony and finding its way up to the roof. I could never quite take for granted the lush flowers of New Orleans. Indeed, they filled me with happiness whenever I stopped to really look at them and surrender to their fragrance, as though I still had the right to do so, as though I still were part of nature, as though I were still a mortal man."
top2000:2969,q00022,"I hear nothing. I hear nothing, but what does it mean that I hear nothing? I walk in the cemeteries of this city at night and I hear nothing. I walk among mortals and sometimes I hear nothing. I walk alone and I hear nothing, as if I myself had no inner voice."
top2000:2969,q00023,Hauntings only repeat what occurred once upon a time.
top2000:2969,q00024,"The sky was growing dangerously light when I left Lestat and made my way to the secret place, below an abandoned building where I kept the iron coffin in which I lie.This is no unusual configuration among our kind-the sad old building, my title to it, or the cellar room cut off from the world above by iron doors no mortal could independently seek to lift."
top2000:2969,q00025,"With his finger curled under his lip, his elbow on the arm of the couch, he merely studied me as I recounted the memories, and now he was eager for the tale to go on."
top2000:2969,q00026,"A large American automobile came crawling close to us, and we could hear from behind its thick windows the deep bass of the radio, and the nasty words of a hateful song.It seemed like so much of modern music, a din to drive human beings mad."
top2000:2969,q00027,"What mysteries we are, human, vampire, monster, mortal, that we can love and hate simultaneously, and that emotions of all sorts might not parade for what they are not."
top2000:2969,q00028,"I think we are wise, we English speakers, to savor accents. They teach us things about our own tongue."
top2000:2969,q00029,"I turned and it seemed the room was pulsing violently around me, all its color coalescing as though Monet’s spirit had infected the very fabric of all solid matter and the air. All the objects of the room seemed arbitrary and symbolic. And beyond lay the savage night-Lestat’s Savage Garden-and random unanswerable stars. As for Louis, he was captivated as only he can become, yielding as men almost never yield, no matter in what shape or form the male spirit may be clothed."
top2000:2969,q00030,"She was quite the reader of books, that I can tell you. She knew so much poetry. She was always quoting this or that verse in an off-handed manner. I try to remember the things she quotes, the poets she loved."
top2000:2969,q00031,"Fool, you never caused it!” said the voice. “Fool, you think you caused that to happen to us? You never caused anything. Fool, you couldn’t make a curse to save your soul!"
top2000:2969,q00032,"Her gaze was steady but never anything but soft. “Louis de Pointe du Lac would see a ghost now,” she said, musing, “as if his suffering isn’t enough."
top2000:2969,q00033,"Like all creatures, we’re made to live until our prime. All the rest is spiritual and physical disaster. Of that I’m convinced."
top2000:2969,q00034,"I don’t treasure my weaknesses,” he’d explained to her. “Your blood conveys power, I don’t question that. Only a fool would. But I know from what I’ve learnt from all of you that the ability to die is key. If I drink your blood I’ll become too strong for a simple act of suicide just as you are now. And I cannot allow that. Let me remain the human one among you. Let me acquire my strength slowly, as you once did, from time and from human blood. I wouldn’t become what Lestat has become through his drinking from the ancients. I would not be that strong and that distant from an easy demise."
top2000:2969,q00035,"You have made yourselves an interesting adversary to one who loves challenges, and it will require all of my considerable influence to protect you individually and collectively from the avid lust you have so foolishly aroused."
top2000:2969,q00036,"Why place a shroud over all the splendor she saw around her, her vampire eyes feasting surely as she herself had feasted on all that we saw?"
top2000:2969,q00037,"I thought of Merrick. I couldn’t know what the coming day would be like for her. I feared for her. I feared for her. I despised myself. And I wanted Merrick terribly. I wanted Louis. I wanted them as my companions, and it was utterly selfish, and yet it seemed a creature could not live without simple companionship which I held in mind."
top2000:2969,q00038,I didn’t like seeing blood on him any more than I liked seeing it on Merrick. It struck me hard how much I loved them both.
top2000:2969,q00039,"For the first time in our existence together, I felt a great outpouring of affection, a deep affinity, yet something else made him stiffen suddenly against his will."
top2000:2969,q00040,"He turned as I entered the room, and I took him in my arms. With him, I could give vent to the affection I’d held so severely in check with Merrick. I held him to myself and kissed him as men might do with other men when they are alone. I kissed his dark black hair and kissed his eyes, and then I kissed his lips."
top2000:2969,q00041,She liked all things that were sensual and which involved beauty.
top2000:2969,q00042,"She was the woman to whom I’d surrendered passion, pride, and honor for a long time before."
top2000:2969,q00043,"If ever a creature was earthbond, it’s the vampire. We’re wed, soul and body, hopelessly. Only the most painful death by fire can rip that bond."
top2000:2969,q00044,I cannot pretend to be the mortal that once refused Lestat. I cannot reach back and claim that being’s reimaginative heart.
top2000:2969,q00045,"What tribe on earth has not had elders? How much of our art and our knowledge comes from those who’ve lived into old age? You sound like Lestat when you say such things, speaking of his Savage Garden. The world has never seemed a hopelessly savage place to me."
top2000:2969,q00046,I’ve been too young for too long.
top2000:2969,q00047,"His dark-green eyes made me think of Merrick’s, and for one moment I felt such a desire for her, such a horror of what I’d done, that I couldn’t speak."
top2000:2969,q00048,"How many times have you, the magician, reached out for the lonely soul? You have no right to call those between life and death."
top2000:2969,q00049,"I belonged to her now, quite completely. I was drenched with the scent of her perfume and her rum, of her skin and her hair. I wanted nothing but to be with her and to sleep beside her, and that the warmth of her would penetrate to my inevitable dreams."
top2000:2969,q00050,Old age had taught me to respect danger.
top2000:2969,q00051,"I am not a man who loves women of any age, but the sight of her foot, its arch so delicately stretched by the height of the feet, and of her leg, so taut from the pressure, was quite enought to send the most unwelcome and erotic thoughts through my brain."
top2000:2969,q00052,"He didn’t answer me, but I saw his face darken for a moment and then he fell into reverie, with his habitual expression of curiosity and quiet grace."
