sample_id,quote_id,quote_text
top2017:4144,q01702,"Another part of getting older: you forgot what you wanted to remember, and remembered what you wanted to forget."
top2017:4144,q01703,"sometimes you get what you want, but mostly you get what you get."
top2017:4144,q01704,"In a terrified world, false news was king."
top2017:4144,q01705,"Mothers were naturals for law enforcement, because toddlers, like criminals, were often belligerent and destructive."
top2017:4144,q01706,The snake said nothing in return. Snakes do not need to justify their behavior.
top2017:4144,q01707,"Is so-and-so a bigger asshole than Truman?” Few could compare—in fact, so far, officially, there was only Donald Trump and cannibals."
top2017:4144,q01708,Although love is a dangerous word when it comes from men.
top2017:4144,q01709,"Loss changes you. Sometimes that’s bad. Sometimes it’s good. Either way, you eat your goddam pork chop and go on."
top2017:4144,q01710,That was one way in which the sexes had never been equal; they were not equally dangerous.
top2017:4144,q01711,All Frank knew was that the ones you really had to watch out for in this world were the ones that couldn’t love even a cat or a dog.
top2017:4144,q01712,The Internet is a bright house standing above a dark cellar with a dirt floor. Falsehoods sprout like mushrooms in that cellar.
top2017:4144,q01713,"He began to limp home, because home was where you went when you were hurt and beaten."
top2017:4144,q01714,"people loved their pets, often with a degree of openness they couldn’t allow themselves to express toward other people."
top2017:4144,q01715,The Black Angel came up from the roots and down from the branches. Her fingers are death and her hair is full of cobwebs and dream is her kingdom.
top2017:4144,q01716,"When had men not been mystified by women? They were the magic that men dreamed of, and sometimes their dreams were nightmares."
top2017:4144,q01717,The devil was unpredictable. He had been an angel once.
top2017:4144,q01718,"That was the hurtful part of motherhood, not being able to fix what you couldn’t understand."
top2017:4144,q01719,"Uneasy lies the head that wears the crown,"
top2017:4144,q01720,"As the twig is bent, so the bough is shaped."
top2017:4144,q01721,"It makes no difference if you're rich or poor Or if you're smart or dumb. A woman's place in this old world Is under some man's thumb, And if you're born a woman You're born to be hurt. You're born to be stepped on, Lied to, Cheated on, And treated like dirt. -Sandy Posey, 'Born a Woman' Lyrics by Martha Sharp"
top2017:4144,q01722,Boys grow up to be men. And it’s men who cause all the trouble. They’re the ones who shed the blood and poison the earth.
top2017:4144,q01723,"It was a cliché, but for all-weather company, you couldn’t do better than a dog. Couldn’t do better than a dog, period. Dogs didn’t know any better; they just made the best of it."
top2017:4144,q01724,"Sons figured out they were bigger and never forgot it. Sons didn't care about the world they left for their sons or for their daughters, although they said they did when the time came to run for office."
top2017:4144,q01725,"Hicks was examining the paperbacks Maura had culled from the shelves: Peter Straub, Clive Barker, Joe Hill."
top2017:4144,q01726,"you wondered why in the hell the world had been created in the first place. Good things were in short supply, and so much of the rest was downright rancid."
top2017:4144,q01727,"Time healed all wounds. Of course, as some wag had pointed out, it also wounds all heels."
top2017:4144,q01728,"THERE IS NO GRAVITY, THE EARTH JUST SUCKS."
top2017:4144,q01729,Can a dead buck with good insurance make a little dough?
top2017:4144,q01730,"Ree was okay, but she was like a toddler, how silence made her anxious. Ree was in for credit fraud, forgery, and drug possession with intent to sell."
top2017:4144,q01731,"Don't say pussy when it means weak""."
top2017:4144,q01732,"He could think of the world beyond Akron, which wasn't such a bad place but was, you know, Akron."
top2017:4144,q01733,"While Evie loved all animals, she was especially fond of the smaller ones, those creepers of meadow and leapers of deadfall, the fragile-winged and the scuttling."
top2017:4144,q01734,"Until this point Tiffany had assumed that abusers... must live in denial. If not, how could they go on? How could you hurt or degrade a person when you were fully cognisant of what you were doing? Well, it turned out you could..."
top2017:4144,q01735,"Jeanette was in for manslaughter; on a winter night in 2005 she had stabbed her husband, Damian, in the groin with a clutchhead screwdriver and because he was high he’d just sat in an armchair and let himself bleed to death."
top2017:4144,q01736,"You fought the fight over and over, and you never won the milkshake."
top2017:4144,q01737,"the male species has performed abysmally on this side of the Tree, no amount of grade inflation can alter that conclusion,"
top2017:4144,q01738,The come-down is ruination. Death to your happy.
top2017:4144,q01739,"It was funny, when you thought about it; what were all those men rioting about? What did they think they could accomplish? Maura wondered if there would have been riots if it had been the other half of the human race who were falling asleep. She thought it unlikely."
top2017:4144,q01740,"The elms made him think of brothers, of sisters, of husbands and wives—he was sure that, beneath the ground, their roots were mortally entwined."
top2017:4144,q01741,"On the bottom of the screen, BREAKING NEWS was flashing on and off in red, but that meant nothing; they called it breaking news if Kim Kardashian farted."
top2017:4144,q01742,"Mrs. Henderson looked up at the sheriff and smiled pleasantly.""Is my husband still alive?"" she asked.""Yes, ma'am. He's hanging in there,"" he replied.""Good,"" she said. ""I hope he lives.""The sheriff nodded. The old woman smiled.""Because I really want to stab him again.""Wit that, Mrs. Henderson went back to reading the Bible."
top2017:4144,q01743,"That instinct, to doubt what women say, it's always there. To find some reason not to take their word. Men do it ... but we do, too. I do it."
top2017:4144,q01744,"One became an old fox by being careful and opportunistic, by mating as frequently as possible while avoiding entanglements, by never crossing roads in daylight, and by digging deeply in good soft loam."
top2017:4144,q01745,"Except you can’t put anything behind you. Nothing is lost until death. You wear your history like a necklace, a smelly one made of garlic. Whether you tuck it under your collar or let it dangle loose, nothing is lost."
top2017:4144,q01746,"The memories that went with the house—the sense of unfairness and failure, the patched hole in the kitchen wall—were too raw. Frank felt as though he had been tricked out of his entire life and the best part of that life had been lived at 51 Smith Lane,"
top2017:4144,q01747,"Horseshit was something you had to shovel pretty much non-stop if you were a woman,"
top2017:4144,q01748,"Dark green mountains knuckled up in the distance. Clouds seemed to be melting on the pan of the fair blue sky. Birds flew and sang. Wasn't it a hell of a shame, the way good country got wasted on folks."
top2017:4144,q01749,I can't stand to hope unless there's a reason to.
top2017:4144,q01750,"She’d thought Troy stank: the corpse piles, the fires, the fish guts thoughtfully left out for the gods—gee fucking thanks, guys, just what we want—and the stupid Achaeans stomping around on the beach, refusing to wash, letting the blood cook to black in the sun and rust the joints of their armor. That was nothing compared to the inescapable reek of the modern world. She had been young and too easily impressed then, in the days before Lysol and bleach."
top2017:4144,q01751,Men. There seemed to be no escape from them.
top2017:4144,q01752,"Even if it's a witty, singing and dancing turd, it's still a turd."
top2017:4144,q01753,"Civilisation required a contribution – or a sacrifice, if that’s what you wanted to call it."
top2017:4144,q01754,But the cavalry arrived only in the movies.
top2017:4144,q01755,"If you think getting old is tough for men, let me tell you, it’s no picnic for women. Once your tits fall, you become pretty much visible to fifty percent of the population."
top2017:4144,q01756,"What people didn’t understand about pool maintenance was that it was not a business for softies. You had to be driven. If you wanted to succeed in pools, you couldn’t sleep in, dreaming about blintzes and blowjobs. To stay ahead of the competition you had to stay ahead of the sun."
top2017:4144,q01757,"What she discovered was mostly shelves of battered paperbacks, not exactly the insulation she’d had in mind, and when the dynamite bundle exploded in the room next door, she was pelted with Nora Roberts and James Patterson novels as the wall buckled."
