sample_id,quote_id,quote_text
top2018:5464,q03238,"She understands, too, the loneliness of parenting, which is the loneliness of memory—to know that she connects a future unknowable to her parents with a past unknowable to her child."
top2018:5464,q03239,"Most adults claim not to believe in magic, but Klara knows better. Why else would anyone play at permanence--fall in love, have children, buy a house--in the face of all evidence there's no such thing?"
top2018:5464,q03240,"The cost of loneliness is high, she knows, but the cost of loss is higher."
top2018:5464,q03241,The power of words. They weaseled under door crevices and through keyholes. They hooked into invididuals and wormed through generations.
top2018:5464,q03242,I suppose I think we need God for the same reason we need art.” “Because it’s nice to look at?” “No.” Mira smiled. “Because it shows us what’s possible.
top2018:5464,q03243,"She knows that stories have the power to change things: the past and the future, even the present."
top2018:5464,q03244,"In a way, I see religion as a pinnacle of human achievement. In inventing God, we’ve developed the ability to consider our own straits—and we’ve equipped Him with the kind of handy loopholes that enable us to believe we only have so much control. The truth is that most people enjoy a certain level of impotence. But I think we do have control—so much that it scares us to death. As a species, God might be the greatest gift we’ve ever given ourselves. The gift of sanity."
top2018:5464,q03245,"When Klara plucks a coin from inside someone's ear or turns a ball into a lemon, she hopes not to deceive but to impart a different kind of knowledge, an expanded sense of possibility. The point is not to negate reality, but to peel back its scrim, revealing reality's peculiarities and contradictions. The very best magic tricks, the kind Klara wants to perform, do not subtract from reality. They add."
top2018:5464,q03246,"When you hear hoof beats, think horses, not zebras."
top2018:5464,q03247,"She'll tell herself that what she really wanted was not to live forever, but to stop worrying.'What if I change?' she asked the fortune teller, all those years ago, sure that knowledge could save her from bad luck and tragedy. 'Most people don't,' the woman said."
top2018:5464,q03248,"Character is fate—that’s what he said. They’re bound up, those two, like brothers and sisters. You wanna know the future?” She points at Varya with her free hand. “Look in the mirror."
top2018:5464,q03249,"Perhaps home, like the moon, will follow wherever she goes."
top2018:5464,q03250,"He believes in bad choices; he believes in bad luck. And yet the memory of the woman on Hester Street is like a miniscule needle in his stomach, something he swallowed long ago and which floats, undetectable, except for moments when he moves a certain way and feels a prick."
top2018:5464,q03251,It sounds like you're saying we can choose to live. Or we can choose to survive.
top2018:5464,q03252,"In New York, he would live for them, but in San Francisco, he could live for himself. And though he does not like to think about it, though he in fact avoids the subject pathologically, he allows himself to think it now: What if the woman on Hester Street is right, and the next few years are his last? The mere thought turns his life a different color; it makes everything feel urgent, glittering, precious."
top2018:5464,q03253,"His death did not point to the failure of the body. It pointed to the power of the human mind, an entirely different adversary-to the fact that thoughts have wings"
