sample_id,quote_id,quote_text
top1937:6761,q00005,"There must be another life, she thought, sinking back into her chair, exasperated. Not in dreams; but here and now, in this room, with living people. She felt as if she were standing on the edge of a precipice with her hair blown back; she was about to grasp something that just evaded her. There must be another life, here and now, she repeated. This is too short, too broken. We know nothing, even about ourselves."
top1937:6761,q00006,"But why do I notice everything? She thought. Why must I think? She did not want to think. She wanted to force her mind to become a blank and lie back, and accept quietly, tolerantly, whatever came."
top1937:6761,q00007,Would there be trees if we didn't see them?
top1937:6761,q00008,"Anyhow, she thought, they are aware of each other; they live in each other; what else is love, she asked, listening to their laughter."
top1937:6761,q00009,"Thinking was torment; why not give up thinking, and drift and dream? But the misery of the world, she thought, forces me to think. Or was that a pose? Was she not seeing herself in the becoming attitude of one who points to his bleeding heart? to whom the miseries of the world are misery, when in fact, she thought, I do not love my kind. Again she saw the ruby-splashed pavement, and faces mobbed at the door of a picture palace; apathetic, passive faces; the faces of people drugged by cheap pleasures; who had not even the courage to be themselves, but must dress up, imitate, pretend."
top1937:6761,q00010,"Am I a weed, carried this way, that way, on a tide that comes twice a day without a meaning?"
top1937:6761,q00011,Millions of things came back to her. Atoms danced apart and massed themselves. But how did they compose what people called a life?
top1937:6761,q00012,"She felt as if things were moving past her as she lay stretched on the bed under the single sheet. But it’s not landscape any longer, she thought; it’s people’s lives, their changing lives."
top1937:6761,q00013,"Love ought to stop on both sides, don’t you think, simultaneously?’ He spoke without any stress on the words, so as not to wake the sleepers. ‘But it won’t - that’s the devil,’ he added in the same undertone."
top1937:6761,q00014,"When shall we be free? When shall we live adventurously, wholly, not like cripples in a cave?"
top1937:6761,q00015,"It was better to die, like Eugénie and Digby, in the prime of life with all one's faculties about one. But he wasn't like that, she thought, glancing at the press cuttings. 'A man of singularly handsome presence... shot, fished, and played golf.' No, not like that in the least. He had been a curious man; weak; sensitive; liking titles; liking pictures; and often depressed, she guessed , by his wife's exuberance. She pushed the cuttings away and took up her book. It was odd how different the same person seemed to two different people, she thought. There was Martin, liking Eugénie; and she, liking Digby. She began to read.She had always wanted to know about Christianity - how it began; what it meant, originally. God is love, The kingdom of Heaven is within us, sayings like that she thought, turning over the pages, what did they mean? The actual words were very beautiful. But who said them - when? Then the spout of the tea-kettle puffed steam at her and she moved it away. The wind was rattling the windows in the back room; it was bending the little bushes; they still had no leaves on them. It was what a man said under a fig tree, on a hill, she thought. And then another man wrote it down. But suppose that what that man says is just as false as what this man - she touched the press cuttings with her spoon - says about Digby? And here I am, she thought, looking at the china in the Dutch cabinet, in this drawing-room, getting a little spark from what someone said all those years ago - here it comes (the china was changing from blue to livid) skipping over all those mountains, all those seas. She found her place and began to read."
top1937:6761,q00016,"Or was there always, he thought, as he too rose and looked for his hat, something that came to the surface, inappropriately, unexpectedly, from the depths of people, and made ordinary actions, ordinary words, expressive of the whole being …"
top1937:6761,q00017,"But this man Brown - it was difficult to place him at once. He talked, spreading his fingers out with the volubility of a man who will in the end become a bore. And Eleanor wandered about, holding a cup, telling people about her shower-bath. He wished they would stick to he point. Talk interested him. Serious talk on abstract subjects. 'Was solitude good; was society bad?' That was interesting; but they hopped from thing to thing. When the large man said, 'Solitary confinement is the greatest torture we inflict,' the meagre old woman with the wispy hair at once piped up, laying her hand on her heart, 'It ought to be abolished!' She visited prisons, it seemed."
top1937:6761,q00018,"She left the room without looking in the glass. From which we deduce the fact, he said to himself, as if he were writing a novel, that Miss Sarah Pargiter has never attracted the love of men. Or had she? He did not know. These little snapshot pictures of people left much to be desired, these little surface pictures that one made, like a fly crawling over a face, and feeling, here’s the nose, here’s the brow."
top1937:6761,q00019,"And for some reason she held the sentence suspended without meaning in her mind’s ear, “…quite enough for everybody at present,” she repeated. After all the foreign languages she had been hearing, it sounded to her pure English. What a lovely language, she thought, saying over to herself again the common place words…"
top1937:6761,q00020,"How terrible old age was, she thought; shearing off all one’s faculties, one by one, but leaving something alive in the centre."
top1937:6761,q00021,"Where does she begin, and where do I end? she thought... On they drove. They were two living people, driving across London; two sparks of life enclosed in two separate bodies; and those sparks of life enclosed in two separate bodies are at this moment, she thought, driving past a picture palace. But what is this moment; and what are we?"
top1937:6761,q00022,It was January. Snow was falling; snow had fallen all day. The sky spread like a grey goose's wing from which feathers where falling all over England.
