sample_id,stratum,source,post45_title_id,title,author,year,first_week,isbn,oclc,best_rank,weeks_on_list
top1931:5304,top1931,post45_topn,5304,THE GOOD EARTH,Pearl S. Buck,1931,1931-10-12,9780743272933,56471219.0,1,10
top1931:2878,top1931,post45_topn,2878,MAID IN WAITING,John Galsworthy,1931,1931-11-16,,365619.0,1,9
top1931:7209,top1931,post45_topn,7209,WESTWARD PASSAGE,Margaret Ayer Barnes,1931,1931-12-21,,299657.0,2,5
top1932:5193,top1932,post45_topn,5193,THE FOUNTAIN,Charles Morgan,1932,1932-06-13,,366987.0,1,18
top1932:2916,top1932,post45_topn,2916,MARY'S NECK,Booth Tarkington,1932,1932-02-08,,275617.0,1,9
top1932:1865,top1932,post45_topn,1865,FLOWERING WILDERNESS,John Galsworthy,1932,1932-11-21,,365619.0,1,8
top1933:481,top1933,post45_topn,481,ANTHONY ADVERSE,Hervey Allen,1933,1933-07-03,,280131.0,1,86
top1933:472,top1933,post45_topn,472,ANN VICKERS,Sinclair Lewis,1933,1933-01-30,,288770.0,1,12
top1933:518,top1933,post45_topn,518,AS THE EARTH TURNS,Gladys Hasty Carroll,1933,1933-05-08,,5343887.0,1,10
top1934:2031,top1934,post45_topn,2031,"GOOD-BYE, MR. CHIPS",James Hilton,1934,1934-07-23,0316364207,6581203.0,2,41
top1934:4182,top1934,post45_topn,4182,SO RED THE ROSE,Stark Young,1934,1934-07-30,,778848.0,1,27
top1934:2626,top1934,post45_topn,2626,LAMB IN HIS BOSOM,Caroline Miller,1934,1934-05-21,,169502.0,1,24
top1935:2055,top1935,post45_topn,2055,GREEN LIGHT,Lloyd C. Douglas,1935,1935-03-18,,1443750.0,1,31
top1935:2467,top1935,post45_topn,2467,IT CAN'T HAPPEN HERE,Sinclair Lewis,1935,1935-10-28,,288938.0,1,31
top1935:3338,top1935,post45_topn,3338,OF TIME AND THE RIVER,Thomas Wolfe,1935,1935-03-18,0684147394,1387489.0,1,25
top1936:2026,top1936,post45_topn,2026,GONE WITH THE WIND,Margaret Mitchell,1936,1936-07-06,9781416548898,290058.0,1,78
top1936:1558,top1936,post45_topn,1558,DRUMS ALONG THE MOHAWK,Walter D. Edmonds,1936,1936-08-10,,764419.0,1,46
top1936:5608,top1936,post45_topn,5608,THE LAST PURITAN,George Santayana,1936,1936-02-10,0684131323,275564.0,1,29
top1937:4844,top1937,post45_topn,4844,THE CITADEL,A. J. Cronin,1937,1937-09-20,9780316161831,366023.0,1,60
top1937:3291,top1937,post45_topn,3291,NORTHWEST PASSAGE,Kenneth Roberts,1937,1937-07-12,,1834475.0,1,53
top1937:6097,top1937,post45_topn,6097,THE RAINS CAME,Louis Bromfield,1937,1937-11-01,9997405099,279952.0,3,28
top1938:6760,top1938,post45_topn,6760,THE YEARLING,Marjorie Kinnan Rawlings,1938,1938-04-11,,285927.0,1,42
top1938:389,top1938,post45_topn,389,ALL THIS AND HEAVEN TOO,Rachel Field,1938,1938-10-31,,284018.0,1,38
top1938:3727,top1938,post45_topn,3727,REBECCA,Daphne Du Maurier,1938,1938-10-03,0380778556,33984918.0,1,32
top1939:5317,top1939,post45_topn,5317,THE GRAPES OF WRATH,John Steinbeck,1939,1939-04-24,0670347914,289946.0,1,35
top1939:2600,top1939,post45_topn,2600,KITTY FOYLE,Christopher Morley,1939,1939-11-13,,466657.0,1,25
top1939:5861,top1939,post45_topn,5861,THE NAZARENE,Sholem Asch,1939,1939-10-30,,734794.0,1,24
top1940:2286,top1940,post45_topn,2286,HOW GREEN WAS MY VALLEY,Richard Llewellyn,1940,1940-02-19,,366043.0,1,35
top1940:3120,top1940,post45_topn,3120,MRS. MINIVER,Jan Struther,1940,1940-08-05,,852920.0,1,29
top1940:1886,top1940,post45_topn,1886,FOR WHOM THE BELL TOLLS,Ernest Hemingway,1940,1940-10-28,0684803356,285606.0,1,23
top1941:5530,top1941,post45_topn,5530,THE KEYS OF THE KINGDOM,A. J. Cronin,1941,1941-07-28,,364263.0,1,31
top1941:6439,top1941,post45_topn,6439,THE SUN IS MY UNDOING,Marguerite Steen,1941,1941-08-25,,20498824.0,2,31
top1941:3715,top1941,post45_topn,3715,RANDOM HARVEST,James Hilton,1941,1941-02-03,,365054.0,1,29
top1942:6157,top1942,post45_topn,6157,THE ROBE,Lloyd C. Douglas,1942,1942-11-09,,12971329.0,1,111
top1942:6594,top1942,post45_topn,6594,THE VALLEY OF DECISION,Marcia Davenport,1942,1942-11-02,,418621.0,1,49
top1942:6355,top1942,post45_topn,6355,THE SONG OF BERNADETTE,Franz Werfel,1942,1942-05-25,,295777.0,1,39
top1943:263,top1943,post45_topn,263,A TREE GROWS IN BROOKLYN,Betty Smith,1943,1943-08-30,,250341.0,1,51
top1943:4179,top1943,post45_topn,4179,SO LITTLE TIME,John P. Marquand,1943,1943-08-30,,289170.0,1,28
top1943:4559,top1943,post45_topn,4559,THE APOSTLE,Sholem Asch,1943,1943-10-11,9997406265,177249.0,3,20
top1944:1896,top1944,post45_topn,1896,FOREVER AMBER,Kathleen Winsor,1944,1944-11-05,,509483.0,1,58
top1944:4344,top1944,post45_topn,4344,STRANGE FRUIT,Lillian Smith,1944,1944-03-26,,5280871.0,1,32
top1944:1589,top1944,post45_topn,1589,EARTH AND HIGH HEAVEN,Gwenthalyn Graham,1944,1944-11-12,,,1,31
top1945:926,top1945,post45_topn,926,CAPTAIN FROM CASTILLE,Samuel Shellaburger,1945,1945-02-04,,,1,43
top1945:4651,top1945,post45_topn,4651,THE BLACK ROSE,Thomas B. Costain,1945,1945-09-16,9781568497013,168057.0,1,39
top1945:142,top1945,post45_topn,142,A LION IS IN THE STREETS,Adria Locke Langley,1945,1945-06-10,,7675837.0,1,30
top1946:5803,top1946,post45_topn,5803,THE MIRACLE OF THE BELLS,Russell Janney,1946,1946-10-06,9997502205,307543.0,2,54
top1946:5205,top1946,post45_topn,5205,THE FOXES OF HARROW,Frank Yerby,1946,1946-02-24,,2868614.0,5,45
top1946:6812,top1946,post45_topn,6812,THIS SIDE OF INNOCENCE,Taylor Caldwell,1946,1946-04-28,,282517.0,1,41
top1947:2605,top1947,post45_topn,2605,KNOCK ON ANY DOOR,Willard Motley,1947,1947-06-01,,644221.0,5,41
top1947:2281,top1947,post45_topn,2281,HOUSE DIVIDED,Ben Ames Williams,1947,1947-09-28,039508329X,290629.0,1,40
top1947:4640,top1947,post45_topn,4640,THE BISHOP'S MANTLE,Agnes Sligh Turnbull,1947,1947-11-23,,223182.0,5,38
top1948:4625,top1948,post45_topn,4625,THE BIG FISHERMAN,Lloyd C. Douglas,1948,1948-11-28,,168190.0,1,62
top1948:5848,top1948,post45_topn,5848,THE NAKED AND THE DEAD,Norman Mailer,1948,1948-05-23,0030295904,1398803.0,1,62
top1948:1458,top1948,post45_topn,1458,DINNER AT ANTOINE'S,Frances Parkinson Keyes,1948,1948-12-12,,288267.0,2,37
top1949:5038,top1949,post45_topn,5038,THE EGYPTIAN,Mika Waltari,1949,1949-09-11,0399102345,337964.0,1,59
top1949:3548,top1949,post45_topn,3548,POINT OF NO RETURN,John P. Marquand,1949,1949-03-20,,289251.0,1,34
top1949:205,top1949,post45_topn,205,A RAGE TO LIVE,John O'Hara,1949,1949-09-04,,34202441.0,1,33
top1950:4758,top1950,post45_topn,4758,THE CARDINAL,Henry Morton Robinson,1950,1950-04-09,,308304.0,1,56
top1950:2518,top1950,post45_topn,2518,JUBILEE TRAIL,Gwen Bristow,1950,1950-02-26,0690467508,280346.0,3,46
top1950:4990,top1950,post45_topn,4990,THE DISENCHANTED,Budd Schulberg,1950,1950-11-05,0670005843,288993.0,1,35
top1951:4749,top1951,post45_topn,4749,THE CAINE MUTINY,Herman Wouk,1951,1951-04-22,,3014962.0,1,123
top1951:1938,top1951,post45_topn,1938,FROM HERE TO ETERNITY,James Jones,1951,1951-03-11,9780385333641,285331.0,1,66
top1951:4907,top1951,post45_topn,4907,THE CRUEL SEA,Nicholas Monsarrat,1951,1951-08-19,1580800467,367107.0,2,61
top1952:6310,top1952,post45_topn,6310,THE SILVER CHALICE,Thomas B. Costain,1952,1952-08-03,0385044291,964407.0,1,68
top1952:1594,top1952,post45_topn,1594,EAST OF EDEN,John Steinbeck,1952,1952-10-05,0142000655,48177186.0,1,39
top1952:5437,top1952,post45_topn,5437,THE HOUSES IN BETWEEN,Howard Spring,1952,1952-05-18,,296030.0,2,37
top1953:5386,top1953,post45_topn,5386,THE HIGH AND THE MIGHTY,Ernest K. Gann,1953,1953-05-10,,284409.0,3,56
top1953:1428,top1953,post45_topn,1428,DESIREE,Annemarie Selinko,1953,1953-02-01,0688014488,313331.0,1,54
top1953:599,top1953,post45_topn,599,BATTLE CRY,Leon Uris,1953,1953-05-17,,375259.0,2,51
top1954:3294,top1954,post45_topn,3294,NOT AS A STRANGER,Morton Thompson,1954,1954-01-24,,290441.0,1,79
top1954:3274,top1954,post45_topn,3274,NO TIME FOR SERGEANTS,Mac Hyman,1954,1954-10-24,,176206.0,2,66
top1954:6611,top1954,post45_topn,6611,THE VIEW FROM POMPEY'S HEAD,Hamilton Basso,1954,1954-11-07,,279948.0,1,40
top1955:549,top1955,post45_topn,549,AUNTIE MAME,Patrick Dennis,1955,1955-02-20,,313713.0,1,112
top1955:457,top1955,post45_topn,457,ANDERSONVILLE,MacKinlay Kantor,1955,1955-11-06,0452269563,20425906.0,1,52
top1955:5750,top1955,post45_topn,5750,THE MAN IN THE GRAY FLANNEL SUIT,Sloan Wilson,1955,1955-07-31,1568582463,283813.0,3,48
top1956:3507,top1956,post45_topn,3507,PEYTON PLACE,Grace Metalious,1956,1956-09-30,9781555537593,823388650.0,1,76
top1956:1135,top1956,post45_topn,1135,COMPULSION,Meyer Levin,1956,1956-11-18,0786703199,288021.0,2,54
top1956:5591,top1956,post45_topn,5591,THE LAST HURRAH,Edwin O'Connor,1956,1956-02-26,,289823.0,1,53
top1957:3713,top1957,post45_topn,3713,RALLY ROUND THE FLAG BOYS!,Max Schulman,1957,1957-09-01,,,2,51
top1957:892,top1957,post45_topn,892,BY LOVE POSSESSED,James Gould Cozzens,1957,1957-09-08,,282476.0,1,41
top1957:771,top1957,post45_topn,771,BLUE CAMELLIA,Frances Parkinson Keyes,1957,1957-02-03,,507485.0,3,37
top1958:1699,top1958,post45_topn,1699,EXODUS,Leon Uris,1958,1958-10-12,9780553258479,304901.0,1,78
top1958:6574,top1958,post45_topn,6574,THE UGLY AMERICAN,William J. Lederer and Eugene Burdick,1958,1958-10-26,,,2,76
top1958:447,top1958,post45_topn,447,ANATOMY OF A MURDER,Robert Traver,1958,1958-01-26,9780312033569,176267.0,1,59
top1959:319,top1959,post45_topn,319,ADVISE AND CONSENT,Allen Drury,1959,1959-08-16,038505419X,282794.0,1,102
top1959:2126,top1959,post45_topn,2126,HAWAII,James A. Michener,1959,1959-11-22,0965629279,289002.0,1,94
top1959:1355,top1959,post45_topn,1355,DEAR AND GLORIOUS PHYSICIAN,Taylor Caldwell,1959,1959-04-05,,282506.0,3,64
top1960:6887,top1960,post45_topn,6887,TO KILL A MOCKINGBIRD,Harper Lee,1960,1960-08-07,,276976.0,2,98
top1960:5599,top1960,post45_topn,5599,THE LAST OF THE JUST,Andre Schwarz-Bart,1960,1960-11-20,0689703651,569969.0,1,44
top1960:5646,top1960,post45_topn,5646,THE LEOPARD,Guiseppe di Lampedusa,1960,1960-05-15,0679731210,312310.0,2,38
top1961:4529,top1961,post45_topn,4529,THE AGONY AND THE ECSTASY,Irving Stone,1961,1961-04-02,0451171357,290570.0,1,83
top1961:1919,top1961,post45_topn,1919,FRANNY AND ZOOEY,J.D. Salinger,1961,1961-09-24,,287621.0,1,54
top1961:4764,top1961,post45_topn,4764,THE CARPETBAGGERS,Harold Robbins,1961,1961-06-25,,699843.0,3,41
top1962:4011,top1962,post45_topn,4011,SEVEN DAYS IN MAY,Fletcher Knebel and Charles W. Bailey II,1962,1962-09-23,,,1,48
top1962:4059,top1962,post45_topn,4059,SHIP OF FOOLS,Katherine Anne Porter,1962,1962-04-15,0316713902,174002.0,1,44
top1962:1360,top1962,post45_topn,1360,DEARLY BELOVED,Anne Morrow Lindbergh,1962,1962-06-17,,782854.0,2,32
top1963:5339,top1963,post45_topn,5339,THE GROUP,Mary McCarthy,1963,1963-09-08,,282992.0,1,51
top1963:6289,top1963,post45_topn,6289,THE SHOES OF THE FISHERMAN,Morris L. West,1963,1963-06-09,,290804.0,1,43
top1963:6606,top1963,post45_topn,6606,THE VENETIAN AFFAIR,Helen MacInnes,1963,1963-10-27,,657338.0,2,31
top1964:6381,top1964,post45_topn,6381,THE SPY WHO CAME IN FROM THE COLD,John le Carré,1964,1964-01-19,9780143124757,367847.0,1,56
top1964:2178,top1964,post45_topn,2178,HERZOG,Saul Bellow,1964,1964-10-11,0670369128,279707.0,1,42
top1964:5745,top1964,post45_topn,5745,THE MAN,Irving Wallace,1964,1964-10-04,,711242.0,2,38
top1965:6366,top1965,post45_topn,6366,THE SOURCE,James Michener,1965,1965-05-30,9780002843232,289483.0,1,71
top1965:7086,top1965,post45_topn,7086,UP THE DOWN STAIRCASE,Bel Kaufman,1965,1965-03-14,,291985.0,1,61
top1965:2271,top1965,post45_topn,2271,HOTEL,Arthur Hailey,1965,1965-02-28,0385032226,593245.0,3,46
top1966:7095,top1966,post45_topn,7095,VALLEY OF THE DOLLS,Jacqueline Susann,1966,1966-03-13,,36713258.0,1,65
top1966:6232,top1966,post45_topn,6232,THE SECRET OF SANTA VITTORIA,Robert Crichton,1966,1966-09-18,,291687.0,1,47
top1966:4428,top1966,post45_topn,4428,TAI-PAN,James Clavell,1966,1966-06-12,,717725.0,2,44
top1967:6929,top1967,post45_topn,6929,TOPAZ,Leon Uris,1967,1967-10-01,,712280.0,1,52
top1967:4879,top1967,post45_topn,4879,THE CONFESSIONS OF NAT TURNER,William Styron,1967,1967-10-22,9780679736639,287279.0,1,44
top1967:3864,top1967,post45_topn,3864,ROSEMARY'S BABY,Ira Levin,1967,1967-05-21,9781605981109,234375.0,3,43
top1968:350,top1968,post45_topn,350,AIRPORT,Arthur Hailey,1968,1968-03-31,038504139X,436839.0,1,64
top1968:6186,top1968,post45_topn,6186,THE SALZBURG CONNECTION,Helen MacInnes,1968,1968-09-22,9781781163290,289380.0,1,42
top1968:4482,top1968,post45_topn,4482,TESTIMONY OF TWO MEN,Taylor Caldwell,1968,1968-05-12,0449232123,273352.0,3,42
top1969:5279,top1969,post45_topn,5279,THE GODFATHER,Mario Puzo,1969,1969-03-30,0399103422,193005.0,1,67
top1969:5206,top1969,post45_topn,5206,THE FRENCH LIEUTENANT'S WOMAN,John Fowles,1969,1969-11-30,9780316291163,32531.0,1,53
top1969:3566,top1969,post45_topn,3566,PORTNOY'S COMPLAINT,Philip Roth,1969,1969-02-23,0679756450,218657.0,1,40
top1970:2816,top1970,post45_topn,2816,LOVE STORY,Erich Segal,1970,1970-03-01,9780380017607,55360.0,1,62
top1970:3671,top1970,post45_topn,3671,QB VII,Leon Uris,1970,1970-12-06,,100177.0,1,39
top1970:4911,top1970,post45_topn,4911,THE CRYSTAL CAVE,Mary Stewart,1970,1970-07-05,9780060548254,87016.0,2,35
top1971:6709,top1971,post45_topn,6709,THE WINDS OF WAR,Herman Wouk,1971,1971-11-28,,173818.0,1,65
top1971:5081,top1971,post45_topn,5081,THE EXORCIST,William Peter Blatty,1971,1971-06-20,0060103655,135459.0,1,55
top1971:4939,top1971,post45_topn,4939,THE DAY OF THE JACKAL,Frederick Forsyth,1971,1971-09-05,0670259365,156908.0,1,36
top1972:2501,top1972,post45_topn,2501,JONATHAN LIVINGSTON SEAGULL,Richard Bach,1972,1972-04-30,0743278909,90736.0,1,70
top1972:5914,top1972,post45_topn,5914,THE ODESSA FILE,Frederick Forsyth,1972,1972-11-05,067052042X,478125.0,1,48
top1972:6743,top1972,post45_topn,6743,THE WORD,Irving Wallace,1972,1972-03-26,,278994.0,1,31
top1973:886,top1973,post45_topn,886,BURR,Gore Vidal,1973,1973-11-18,,658914.0,1,39
top1973:3369,top1973,post45_topn,3369,ONCE IS NOT ENOUGH,Jacqueline Susann,1973,1973-04-08,0688001564,548151.0,1,36
top1973:5401,top1973,post45_topn,5401,THE HOLLOW HILLS,Mary Stewart,1973,1973-07-15,0688001793,649392.0,1,35
top1974:982,top1974,post45_topn,982,CENTENNIAL,James Michener.,1974,1974-09-01,,867937.0,1,60
top1974:2482,top1974,post45_topn,2482,JAWS,Peter Benchley,1974,1974-03-10,0385047711,793612.0,2,45
top1974:6874,top1974,post45_topn,6874,"TINKER, TAILOR, SOLDIER, SPY",John le Carré,1974,1974-06-23,,867935.0,1,40
top1975:3699,top1975,post45_topn,3699,RAGTIME,E. L. Doctorow,1975,1975-08-03,0394469011,1273581.0,1,39
