sample_id,quote_id,quote_text
top2019:5880,q03740,"We must believe in our souls that we are somebody, that we are significant, that we are worthful, and we must walk the streets of life every day with this sense of dignity and this sense of somebody-ness."
top2019:5880,q03741,You can change the law but you can’t change people and how they treat each other.
top2019:5880,q03742,"If everyone looked the other way, then everybody was in on it. If he looked the other way, he was as implicated as the rest. That's how he saw it, how he'd always seen things."
top2019:5880,q03743,"If it is true for you, it is true for someone else, and you are no longer alone."
top2019:5880,q03744,"The boys could have been many things had they not been ruined by that place. Doctors who cured diseases or perform brain surgery, inventing shit that saves lives. Run for president. All those lost geniuses - sure not all of them were geniuses, Chickie Pete for example was not solving special relativity - but they had been denied even the simple pleasure of being ordinary. Hobbled and handicapped before the race even began, never figuring out how to be normal."
top2019:5880,q03745,Make a career of humanity. Make it a central part of your life.
top2019:5880,q03746,"Like justice, it existed in theory."
top2019:5880,q03747,He who gets behind in a race must forever remain behind or run faster than the man in front.
top2019:5880,q03748,Perhaps his life might have veered elsewhere if the US government had opened the country to colored advancement like they opened the army. But it was one thing to allow someone to kill for you and another to let him live next door.
top2019:5880,q03749,Violence is the only lever big enough to move the world
top2019:5880,q03750,"The capacity to suffer. Elwood--all the Nickel boys--existed in the capacity. Breathed in it, ate in it, dreamed in it. That was their lives now. Otherwise they would have perished. The beatings, the rapes, the unrelenting winnowing of themselves. They endured. But to love those who would have destroyed them? To make that leap? We will meet your physical force with soul force. Do to us what you will and we will still love you."
top2019:5880,q03751,"There are people who trick you and deliver emptiness with a smile, while others rob you of your self-respect. You need to remember who you are."
