sample_id,quote_id,quote_text
top1996:5903,q00001,"I am nothing special, of this I am sure. I am a common man with common thoughts and I've led a common life. There are no monuments dedicated to me and my name will soon be forgotten, but I've loved another with all my heart and soul, and to me, this has always been enough.."
top1996:5903,q00002,"So it's not gonna be easy. It's going to be really hard; we're gonna have to work at this everyday, but I want to do that because I want you. I want all of you, forever, everyday. You and me... everyday."
top1996:5903,q00003,"You can't live your life for other people. You've got to do what's right for you, even if it hurts some people you love."
top1996:5903,q00004,"You are my best friend as well as my lover, and I do not know which side of you I enjoy the most. I treasure each side, just as I have treasured our life together."
top1996:5903,q00005,"You are, and always have been, my dream."
top1996:5903,q00006,"I love you. I am who I am because of you. You are every reason, every hope, and every dream I've ever had, and no matter what happens to us in the future, everyday we are together is the greatest day of my life. I will always be yours."
top1996:5903,q00007,"We fell in love, despite our differences, and once we did, something rare and beautiful was created. For me, love like that has only happened once, and that's why every minute we spent together has been seared in my memory. I'll never forget a single moment of it."
top1996:5903,q00008,"They didn’t agree on much. In fact, they didn’t agree on anything. They fought all the time and challenged each other ever day. But despite their differences, they had one important thing in common. They were crazy about each other."
top1996:5903,q00009,"My daddy said, that the first time you fall in love, it changes you forever and no matter how hard you try, that feeling just never goes away."
top1996:5903,q00010,"You are the answer to every prayer I've offered. You are a song, a dream, a whisper, and I don't know how I could have lived without you for as long as I have."
top1996:5903,q00011,Every great love starts with a great story...
top1996:5903,q00012,"In time, the hurt began to fade and it was easier to just let it go. At least I thought it was. But in every boy I met in the next few years, I found myself looking for you, and when the feelings got too strong, I'd write you another letter. But I never sent them for fear of what I might find. By then, you'd gone on with your life and I didn't want to think about you loving someone else. I wanted to remember us like we were that summer. I didn't ever want to lose that."
top1996:5903,q00013,"The reason it hurts so much to separate is because our souls are connected. Maybe they always have been and will be. Maybe we've lived a thousand lives before this one and in each of them we've found each other. And maybe each time, we've been forced apart for the same reasons. That means that this goodbye is both a goodbye for the past ten thousand years and a prelude to what will come."
top1996:5903,q00014,"We sit silently and watch the world around us. This has taken a lifetime to learn. It seems only the old are able to sit next to one another and not say anything and still feel content. The young, brash and impatient, must always break the silence. It is a waste, for silence is pure. Silence is holy. It draws people together because only those who are comfortable with each other can sit without speaking. This is the great paradox."
top1996:5903,q00015,In times of grief and sorrow I will hold you and rock you and take your grief and make it my own. When you cry I cry and when you hurt I hurt. And together we will try to hold back the floods to tears and despair and make it through the potholed street of life
top1996:5903,q00016,"She was my dream. She made me who I am, and holding her in my arms was more natural to me than my own heartbeat. I think about her all the time. Even now, when I'm sitting here, I think about her. There could never have been another."
top1996:5903,q00017,"She wanted something else, something different, something more. Passion and romance, perhaps, or maybe quiet conversations in candlelit rooms, or perhaps something as simple as not being second."
top1996:5903,q00018,If you're a bird... I'm a bird...
top1996:5903,q00019,"Noah: ""You wanna dance with me?""Allie: ""Sure. Now?""Noah: ""Mmm Hmm""Allie: ""You're not supposed to dance in the street.""Noah: ""You are supposed to dance in the street.""Allie: ""Yeah, but we don't have any music.""Noah: ""Well, we'll make some... Bum bum bum bum bum bum...""Allie: ""You're a terrible singer.""Noah: ""I know.""Allie: ""And I like this song."
top1996:5903,q00020,The scariest thing about distance is that you don’t know whether they’ll miss you or forget you.
top1996:5903,q00021,"My Dearest Allie. I couldn't sleep last night because I know that it's over between us. I'm not bitter anymore, because I know that what we had was real. And if in some distant place in the future we see each other in our new lives, I'll smile at you with joy and remember how we spent the summer beneath the trees, learning from each other and growing in love. The best love is the kind that awakens the soul and makes us reach for more, that plants a fire in our hearts and brings peace to our minds, and that's what you've given me. That's what I hope to give to you forever. I love you. I'll be seeing you. Noah"
top1996:5903,q00022,Dusk is just an illusion because the sun is either above the horizon or below it. And that means that day and night are linked in a way that few things are there cannot be one without the other yet they cannot exist at the same time. How would it feel I remember wondering to be always together yet forever apart?
top1996:5903,q00023,"A living poem"" had always been the words that came to mind when he tried to describe her to others."
top1996:5903,q00024,"Poetry, she thought, wasn't written to be analyzed; it was meant to inspire without reason, to touch without understanding."
top1996:5903,q00025,"An ordinary beginning, something that would have been forgotten had it been anyone but her. But as he shook her hand and met those striking emerald eyes, he knew before he'd taken his next breath that she was the one he could spend the rest of his life looking for but never find again. She seemed that good, that perfect, while a summer wind blew through the trees."
top1996:5903,q00026,"She would tell him what she wanted in her life--her hopes and dreams for the future--and he would listen intently and then promise to make it all come true. And the way he said it made her believe him, and she knew how much he meant to her."
top1996:5903,q00027,"You and I were different. We came from different worlds, and yet you were the one how taught me the value of love. You showed me what it was like to care for another, and I am a better man because of it. I don't want you to ever forget that."
top1996:5903,q00028,"What are we after all our dreams, after all our memories?"
top1996:5903,q00029,"It's the possibility that keeps me going, not the guarantee."
top1996:5903,q00030,"And when I came in with tears in my eyes, you always knew whether I needed you to hold me or just let me be. I don't know how you knew, but you did, and you made it easier for me."
top1996:5903,q00031,"I'll be anything you want, just tell me what you want and I'll be that."
top1996:5903,q00032,Sometimes we need to be apart to understand just how much we truly love each other .
top1996:5903,q00033,"I know, but no matter what I choose I have to live with it. Forever. I have to be able to go forward and not look back anymore. Can you understand that?"
top1996:5903,q00034,a person can get used to anything if given enough time
top1996:5903,q00035,"I lost you once, I think I can do it again."
top1996:5903,q00036,"Would you stop thinking about what everyone wants. Stop thinkingabout what I want, what he wants, what your parents want. What do you want?"
top1996:5903,q00037,"Maybe we've lived a thousand lives before this one and in each of them we've found each other... I know I've spent each life before this one searching for you. Not someone like you but you, for your soul and mine must always come together."
top1996:5903,q00038,"Our lives can't be measured by our final years, of this I am sure."
top1996:5903,q00039,"It is life, I think, to watch the water. A man can learn so many things."
top1996:5903,q00040,I've learned that we're all entitled to have our secrets.
top1996:5903,q00041,Every girl is beautiful. Sometimes it just takes the right guy to see it.
top1996:5903,q00042,"He looked at her. She was pretty still, with thick hair and soft eyes, and she moved so gracefully that it almost seemed as though she were gliding. He'd seen beautiful women before, though, women who caught his eye, but to his mind, they usually lacked the traits he found most desirable. Traits like intelligence, confidence, strength of spirit, passion, traits that inspired others to greatness, traits he aspired to himself."
top1996:5903,q00043,"I love you now as I write this, and I love you now as you read this"
top1996:5903,q00044,"Would you just stay with me?Stay with you? What for? Look at us! We're already fighting!Well that's what we do! We fight! You tell me when I'm being an arrogant son of a bitch and I tell you when you're being a pain in the ass! Which you are, 99% of the time. I'm not afraid to hurt your feelings, you have like a two-second rebound rate and you're back doing the next pain in the ass thing.So, what?So it's not gonna be easy, it's gonna be really hard. And we're gonna have to work at this everyday, but I wanna do that because I want you. I want all of you, forever. You and me. Everyday."
top1996:5903,q00045,"But he had been in love once, that he knew. Once and only once, and a long time ago. And it had changed him forever. Perfect love did that to a person and this had been perfect."
top1996:5903,q00046,"It might seem as the hardest thing to do, but you have to forget the guy who forgot about you."
top1996:5903,q00047,"I been watchin' you, workin day and night, slavin so hard you barely have time to catch your breath. People do that for three reasons. Either they crazy, or stupid, or tryin' to forget."
top1996:5903,q00048,"I realize the odds, and science, are against me. But science is not the total answer; this I know, this I have learned in my lifetime. And that leaves me with the belief that miracles, no matter how inexplicable or unbelievable, are real and can occur without regard to the natural order of things."
top1996:5903,q00049,"Our souls were one, if you must know and never shall they be apart; with splendid dawn, your face aglow i reach for you and find my heart"
