sample_id,quote_id,quote_text
top1935:3338,q00161,"All things on earth point home in old October; sailors to sea, travellers to walls and fences, hunters to field and hollow and the long voice of the hounds, the lover to the love he has forsaken."
top1935:3338,q00162,"The thought of these vast stacks of books would drive him mad: the more he read, the less he seemed to know — the greater the number of the books he read, the greater the immense uncountable number of those which he could never read would seem to be…. The thought that other books were waiting for him tore at his heart forever."
top1935:3338,q00163,"The ripe, the golden month has come again, and in Virginia the chinkapins are falling. Frost sharps the middle music of the seasons, and all things living on the earth turn home again... the fields are cut, the granaries are full, the bins are loaded to the brim with fatness, and from the cider-press the rich brown oozings of the York Imperials run. The bee bores to the belly of the grape, the fly gets old and fat and blue, he buzzes loud, crawls slow, creeps heavily to death on sill and ceiling, the sun goes down in blood and pollen across the bronzed and mown fields of the old October."
top1935:3338,q00164,"The traveller gets out, walks up and down the platform, sees the vast slow flare and steaming of the mighty engine, rushes into the station, and looks into the faces of all the people passing with the same sense of instant familiarity, greeting, and farewell,--that lonely, strange, and poignantly wordless feeling that Americans know so well."
top1935:3338,q00165,"And victory, joy, wild hope, and swelling certitude and tenderness surged through the conduits of our blood as we heard that drunken cry, and triumph, glory, proud belief were resting like a chrysm around us as we heard that cry, and turned our eyes then to the moon-drunk skies of Boston, knowing only that we were young, and drunk, and twenty, and that the power of mighty poetry was within us, and the glory of the great earth lay before us—because we were young and drunk and twenty, and could never die!"
top1935:3338,q00166,"It was the beginning of that dark time of blood, and crime, and terror which the years of prohibition brought and which was to leave its hideous mutilation not only upon the soul and conscience of the nation, but upon the lives of millions of people—particularly the young everywhere. At"
top1935:3338,q00167,"This was the reason why, when he would try to remember how he looked when dead, he could remember nothing clearly except the powerful sculptured weight and symmetry of his tremendous hands as they lay folded on his body in the coffin. The great hands had a stony, sculptured and yet living strength and vitality, as if Michelangelo had carved them. They seemed to rest there upon the groomed, bereft and vacant horror of the corpse with a kind of terrible reality as if there really is, in death, some energy of life that will not die, some element of man's life that must persist and that resumes into a single feature of his life the core and essence of his character."
top1935:3338,q00168,"And this haunting and lonely memory is due probably to the combination of two things: the ghastly imitation of swarming life and metropolitan gaiety in the scene, and the almost total absence of life itself."
top1935:3338,q00169,"Why is it that we are always strangers in this world, and never come to know one another, and are full of fear and shame and hate and falseness, when what we want is love? Why is it? Why? Why? Why?"
top1935:3338,q00170,"The great shapes of the hills, embrowned and glowing with the molten hues of autumn, are all about him: the towering summits, wild and lonely, full of joy and strangeness and their haunting premonitions of oncoming winter soar above him, the gulches, gorges, gaps, and wild ravines, fall sheer and suddenly away with a dizzy terrifying steepness, and all the time the great train toils slowly down from the mountain summits with the sinuous turnings of an enormous snake."
top1935:3338,q00171,A moment's peace for all of us before we die.
top1935:3338,q00172,"Where shall the weary rest? When shall the lonely of heart come home? What doors are open for the wanderer? And which of us shall find his father, know his face, and in what place, and in what time, and in what land? Where? Where the weary of heart can abide for ever, where the weary of wandering can find peace, where the tumult, the fever, and the fret shall be for ever stilled."
top1935:3338,q00173,"The journey from the mountain town of Altamont to the tower-masted island of Manhattan is not, as journeys are conceived in America, a long one. The distance is somewhat more than 700 miles, the time required to make the journey a little more than twenty hours. But so relative are the qualities of space and time, and so complex and multiple their shifting images, that in the brief passage of this journey one may live a life, share instantly in 10,000,000 other ones, and see pass before his eyes the infinite panorama of shifting images that make a nation's history."
top1935:3338,q00174,"Then, then, will fury leave us, he will cease from those red channels of our life he has so often run, another sort of worm will work at that great vine, whereat he fed. Then, then, indeed, he must give over, fold his camp, retreat; there is no place for madness in a dead man's brain, no place for hunger in a dead man's flesh, and in a dead man's heart there is a place for no desire. At"
