sample_id,quote_id,quote_text
top1983:3550,q02649,"a soldier lives always for the next battle, because he knows that before it arrives impossible changes can occur in his favor."
top1983:3550,q02650,[Very rich people] with brains make a great effort to hold on to every penny they have while preaching to the general population that freedom and dignity and patriotism are possible only under their protection; in this way they elicit the support of the very people they hold in subjection.
top1983:3550,q02651,"She well remembered the terror she felt when seeing for the first time names like Przemysl and Rzeszow, and how she had turned to Wiktor for help. “Look at this,” she said petulantly, pointing to Przemysl. “How in the world do you pronounce it?” “Quite simple,” he said, repeating it several times. “Shemish.” “Now wait! You can’t tell me that with all those letters, it comes out Shemish.” “It does. You can hear for yourself. Shemish.” “What happens to the P at the beginning and the L at the end?” “In strict accuracy, it ought to be P’shemish’l, and if you listen with extra attention you may hear the muffled P and the final L. But mostly we just say Shemish.” He broke into laughter, and Marjorie thought he was ridiculing her. Not at all: “I was remembering how much trouble it gives the Austrian officers who speak only German. They go home to their families and announce proudly, ‘I’ve been appointed lieutenant commander of our big base at Przemysl,’ and however he pronounces it, that first time becomes the accepted name in that man’s family. Shemish he never says.” He laughed again. “How would you say it, Marjo?” “Per-zem-y-sil,” she said firmly, “just as God intended it to be pronounced.” “Never try to reason things out in Poland,” he said reassuringly. “Just accept it as Shemish,” but she resolved to avoid the word whenever possible."
top1983:3550,q02652,Reported the papal legate: “The concept of liberum veto must have been devised in hell by a special devil charged with the task of destroying Christian Poland.” In
top1983:3550,q02653,"the history of a daughter is a drama in three acts. One: from age three to nineteen you will kill any man who touches her. Two: from age twenty to twenty-five you hope that one at least of the young men nosing around will prove satisfactory. Three: from age twenty-six on you pray that any man at all, even a train robber, will take her off your hands. Marjorie is twenty-three and my husband no longer dreams of a perfect husband. Just an acceptable one."
top1983:3550,q02654,"Jan had never seen a really sumptuous establishment like Lancut, but he had worked often at Castle Gorka and could see the vast difference between how a count lived, with his fifty horses and forty servants, and how his peasants lived, with meat once a year, a new suit of clothes once every ten years, little medicine and less education."
top1983:3550,q02655,"Singapore 92.6; Taiwan 89.7; Korea 83.3; Japan 82.1; West Germany 78.8; France 72.7; United States 70.3; Great Britain 40.4; Poland 33.3; Zaire 29.6; Chad 19.9. I have the others, but that’s a sampling."
top1983:3550,q02656,university of rural Poland with its two colleges: the farm soil and the kitchen argument.
top1983:3550,q02657,"To justify becoming a nation, the land and the people must have produced an unifying culture. By culture I do not mean folklore, cooking patterns and nationalistic myths. I mean music which all respond to. I mean architecture which constructs buildings of spatial and utilitarian importance. I mean conscious poetry, not doggerel. I mean great novels which generate and define a people's aspirations. And above all, I mean a creation of philosophy which will underlie all acts passed by your parliaments, all utterances made by your teachers and professors. The accumulation of such culture requires time and dedication of men and women who know what they're doing."
top1983:3550,q02658,"When Wiktor asked how Miss Trilling had acquired so much knowledge of music, she resumed an earlier explanation which had been interrupted: “I attended a distinguished college in America, Oberlin, where music was important."
top1983:3550,q02659,"And all were told repeatedly: “If the magnate is left free to accumulate his great wealth, you can be sure that some of it will sift down to you."
top1983:3550,q02660,"The magnates of Poland used this tactic brilliantly, preaching loudly: “The most insignificant member of the gentry with one horse and sword is the equal of the most powerful magnate in his castle,” while at the same time depriving landless gentry of almost all rights and treating them with contempt. The peasant was kept happy by being assured that it was the magnate who defended Christianity. The townsman, who was allowed no rights whatever, was reminded: “It is the magnate who protects your freedom and your shop."
