sample_id,quote_id,quote_text
top1940:2286,q00348,"O, there is lovely to feel a book, a good book, firm in the hand, for its fatness holds rich promise, and you are hot inside to think of good hours to come."
top1940:2286,q00349,"How green was my valley then, and the valley of them that have gone."
top1940:2286,q00350,"I saw my father as a man, and not, as a man who was my father."
top1940:2286,q00351,"But you have gone now, all of you that were so beautiful when you were quick with life. Yet not gone, for you are still a living truth inside my mind. So how are you dead, my brothers and sisters, and all of you , when you live with me as surely as I live with myself."
top1940:2286,q00352,"I wonder is happiness only an essence of good living, that you shall taste only once or twice while you live, and then go on living with the taste in your mouth, and wishing you had the fullness of it solid between your teeth, like a good meal that you have tasted and cherished and look back in your mind to eat again."
top1940:2286,q00353,"It is very strange to think back like this, although come to think of it, there is no fence or hedge round Time that has gone. You can go back and have what you like if you remember it well enough."
top1940:2286,q00354,"Why is it, I wonder, that people suffer, when there is so little need, when an effort of will and some hard work would bring them from their misery into peace and contentment."
top1940:2286,q00355,"Sing, then. Sing, indeed, with shoulders back, and head up so that song might go to the roof and beyond to the sky. Mass on mass of tone, with a hard edge, and rich with quality, every single note a carpet of colour woven from basso profundo, and basso, and baritone, and alto, and tenor, and soprano, and also mezzo, and contralto, singing and singing, until life and all things living are become a song.O, Voice of Man, organ of most lovely might."
top1940:2286,q00356,"Hard it is to suffer through stupid people. They make you feel sorry for them, and if your sorrow is as great as your hurt, you will allow them to go free of punishment, for their eyes are the eyes of dogs that have done wrong and know it, and are afraid."
top1940:2286,q00357,"Men lose their birthrights for a mess of pottage only if they stop using the gifts given them by God for their betterment. By prayer. That is the first and greatest gift. Use the gift of prayer. Ask for strength of mind, and a clear vision. Then sense. Use your sense. … Think long and well. By prayer and good thought you will conquer all enemies."
top1940:2286,q00358,How can there be fury felt for things that are gone to dust.
top1940:2286,q00359,"Dear little house that I have lived in, there is happiness you have seen, even before I was born. In you is my life, and all the people I have loved are a part of you, so to go out of you, and leave you, is to leave myself."
top1940:2286,q00360,"I saw behind me those who had gone, and before me, those who are to come. I looked back and saw my father, and his father, and all our fathers, and in front, to see my son, and his son, and the sons upon sons beyond.And their eyes were my eyes.As I felt, so they had felt, and were to feel, as then, so now, as tomorrow and forever. Then I was not afraid, for I was in a long line that had no beginning, and no end, and the hand of his father grasped my father's hand, and his hand was in mine, and my unborn son took my right hand, and all, up and down the line stretched from Time That Was, to Time That Is, and is not yet, raised their hands to show the link, and we found that we were one, born of Woman, Son of Man, had in the Image, fashioned in the Womb by the Will of God, the eternal Father.I was one of them, they were of me, and in me, and I in all of them."
top1940:2286,q00361,Never mind what you feel. Think. Watch. Think again. And then one step at a time to put things right. As a mason puts one block at a time. To build solid and good. So with thought. Think. Build one thought at a time. Think solid. Then act. Is it?
top1940:2286,q00362,"Everywhere was singing, all over the house was singing, and outside the house was alive with singing, and the very air was song."
top1940:2286,q00363,Strange that only a little problem of your own will take your mind far from a tragedy belonging to others.
top1940:2286,q00364,... the nose. It can be a nuisance in winter and such a blessing before a meal.
top1940:2286,q00365,"Prayer is only another name for good, clean, direct thinking. When you pray, think well what you are saying, and make your thoughts into things that are solid. In that manner, your prayer will have strength, and that strength shall become part of you, mind, body, and spirit."
top1940:2286,q00366,You will only learn in a fight how much you've got to learn.
top1940:2286,q00367,"Pain is a good cleanser of the mind and therefore of the sight. Matters which seem to mean the world, in health, are found to be of no import when pain is hard upon you."
top1940:2286,q00368,"Listen to me. Forget all you saw. Leave it. Take your mind from it. It has nothing to do with you. But use it for experience. Now you know what hurt it brings to women when men come into the world. Remember, and make it up to your Mama and to all women...And another thing let it do. There is no room for pride in any man. There is no room for unkindness. There is not room for wit at the expense of others. All men are born the same, and equal. As you saw today, so come Captains and the Kings and the Tinkers and the Tailors. Let the memory direct your dealings with men and women. And be sure to take good care of Mama. Is it?"
top1940:2286,q00369,A man will will never know a woman until he knows her work.
top1940:2286,q00370,"What is there, in the mention of Time To Come, that is so quick to wrench at the heart, to inflict a pain in the senses that is like the run of a sword, I wonder. Perhaps we feel our youngness taken from us without the soothe of sliding years, and the pains of age that come to stand unseen beside us and grow more solid as the minutes pass, are with us solid on the instant, and we sense them, but when we try to assess them, they are back again in their places down in Time To Come, ready to meet us coming."
top1940:2286,q00371,"In that quietness they were speaking their own language, with their eyes, with the way they stood, with what they put into the air about them, each knowing what the other was saying, and having strength one from the other, for they had been learning through forty years of being together, and their minds were one."
top1940:2286,q00372,"There is strange, and yet not strange, is the kiss. It is strange because it mixes silliness with tragedy, and yet not strange because there is good reason for it. There is shaking by the hand. That should be enough. Yet a shaking of hands is not enough to give a vent to all kinds of feeling. The hand is too hard and too used to doing all things, with too little feeling and too far from the organs of taste and smell, and far from the brain, and the length of an arm from the heart. To rub a nose like the blacks, that we think is so silly, is better, but there is nothing good to the taste about the nose, only a piece of old bone pushing out of the face, and a nuisance in winter, but a friend before meals and in a garden, indeed. With the eyes we can do nothing, for if we come too near, they go crossed and everything comes twice to the sight without good from one or other.There is nothing to be done with the ear, so back we come to the mouth, and we kiss with the mouth because it is part of the head and of the organs of taste and smell. It is temple of the voice, keeper of breath and its giving out, treasurer of tastes and succulences, and home of the noble tongue. And its portals are firm, yet soft, with a warmth, of a ripeness, unlike the rest of the face, rosy, and in women with a crinkling of red tenderness, to the taste not in compare with the wild strawberry, yet if the taste of kisses went , and strawberries came the year round, half of joy would be gone from the world. There is no wonder to me that we kiss, for when mouth comes to mouth, in all its stillness, breath joins breath, and taste joins taste, warmth is enwarmed, and tongues commune in a soundless language, and those things are said that cannot find a shape, have a name, or know a life in the pitiful faults of speech."
top1940:2286,q00373,"O, blackberry tart, with berries as big as your thumb, purple and black, and thick with juice, and a crust to endear them that will go to cream in your mouth, and both passing down with such a taste that will make you close your eyes and wish you might live for ever in the wideness of that rich moment."
top1940:2286,q00374,It is strange how loud little sounds become when you are in the dark and doing something wrong.
top1940:2286,q00375,"There is a wholeness about a woman, of shape, and sound, and colour, and taste, and smell, a quietness that is her, that you will want to hold tightly to you, all, every little bit, without words, in peace, for jealousy for the things that escape the clumsiness of your arms. So you feel when you love....For her womaness is a blessing about her, and you are tender to put your hands upon her and kiss, not with lust, but with the joy of one returning to a lost one."
top1940:2286,q00376,"Then all the winds of Heaven ran to join hands and bend a shoulder, to bring down to me the sound of a noble hymn that was heavy with the perfume of Time That Has Gone.The glittering multitudes were singing most mightily, and my heart was in blood to hear a Voice that I knew.The Men of the Valley were marching again.My Fathers were singing up there.Loud, triumphant, the anthem rose, and I knew, in some deep place within, that in the royal music was a prayer to lift up my spirit, to be of good cheer, to keep the faith, that Death was only an end to the things that are made of clay, and to fight, without heed of wounds, all that brings death to the Spirit, with Glory to the Eternal Father, forever, Amen."
