sample_id,quote_id,quote_text
top1980:3696,q02472,Being poor is only romantic in books.
top1980:3696,q02473,I was scared. Do you know what it's like to hold someone else's life inyour hands? It's like playing God. Can you think of anything scarier thanthat?
top1980:3696,q02474,"But she was looking into the past, trying to understand when it was that all the laughter died."
top1980:3696,q02475,"If we want a spaceship built or the distance of a star measured, we call in the experts. But when we want something really important done, we collect twelve ordinary folks to do it. As I recall, the founder of Christianity did the same thing."
top1980:3696,q02476,"Beware of people who say they’re too rich to have to work for money, Adam thought."
top1980:3696,q02477,A Woman’s Place is in the House … and in the Senate.
top1980:3696,q02478,"Greed, for lack of a better word, is good. Greed is right. Greed works. Greed clarifies, cuts through, and captures the essence of the evolutionary spirit. Greed, in all of its forms—greed for life, for money, for love, for knowledge—has marked the upward surge of mankind. (Gordon Gekko, in Wall Street."
top1980:3696,q02479,"It takes a man to make a woman feel female, Jennifer thought, to make her feel beautiful, to make her feel wanted."
top1980:3696,q02480,"A man’s shoes said something about his character. Jennifer looked for jurors who wore comfortable shoes, because they were inclined to be easy-going."
top1980:3696,q02481,"Time was a swiftly flowing river that had no shores, no boundaries. Its seasons were not winter, spring, fall or summer, but birthdays and joys and troubles and pain."
top1980:3696,q02482,"I worked my butt off to get where I am. I love it. I love the money. I love the power. I'm a king, baby, and I love being king."
top1980:3696,q02483,we do not inherit the world from our parents; we borrow it from our children.
top1980:3696,q02484,I don’t like the fact that running for public office has become a personality contest. - Adam Warner
