sample_id,quote_id,quote_text
top2015:330,q03526,You don't have to let that one thing be the thing that defines you.
top2015:330,q03527,I loved a man who had opened up a world to me but hadn’t loved me enough to stay in it.
top2015:330,q03528,The only way to avoid being left behind was to start moving.
top2015:330,q03529,"You learn to live with it, with them. Because they do stay with you, even if they’re not living, breathing people any more.It’s not the same crushing grief you felt at first, the kind that swamps you, and makes you want to cry in the wrong places, and get irrationally angry with all the idiots who are still alive when the person you love is dead.It’s just something you learn to accommodate.Like adapting around a hole. I don’t know. It’s like you become … a doughnut instead of a bun"
top2015:330,q03530,Too many people follow their own happiness without a thought for the damage they leave in their wake.
top2015:330,q03531,It is important not to turn the dead into saints. Nobody can walk in the shadow of a saint.
top2015:330,q03532,"Losing him was like having a hole shot straight through me, a painful, constant reminder, an absence I could never fill."
top2015:330,q03533,You never know what will happen when you fall from a great height.
top2015:330,q03534,No journey out of grief was straightforward. There would be good days and bad days.
top2015:330,q03535,"You’re going to feel uncomfortable in your new world for a bit. It always does feel strange to be knocked out of your comfort zone . . . There is a hunger in you, Clark. A fearlessness. You just buried it, like most people do. Just live well. Just live."
top2015:330,q03536,"I think people get bored of grief,” said Natasha. “It’s like you’re allowed some unspoken allotted time—six months maybe—and then they get faintly irritated that you’re not ‘better,’ like you’re being self-indulgent hanging on to your unhappiness."
top2015:330,q03537,Sometimes the illusion of happiness could inadvertently create it.
top2015:330,q03538,I want to tell him that I don't know what i feel. I want him but i'm frightened to want him. I don;t want my happiness to be entirely dependent on somebody else's to be a hostage to fortunes I cannot control.
top2015:330,q03539,"Life is short, right? We both know that. Well, what if you’re my chance? What if you are the thing that’s actually going to make me happiest?"
top2015:330,q03540,"I swallowed. “Mum, you’re not going to get divorced, are you?” Her eyes shot open. “Divorced? I’m a good Catholic girl, Louisa. We don’t divorce. We just make our men suffer for all eternity.” She waited just for a moment, and then she started to laugh."
top2015:330,q03541,"Hey, Lou!” she yelled. “I meant to say to you. Moving on doesn’t mean you loved my dad any less, you know. I’m pretty sure even he would tell you that."
top2015:330,q03542,moving on means we have to protect ourselves.
top2015:330,q03543,Sometimes I look at the lives of the people around me and I wonder if we aren’t all destined to leave a trail of damage.
top2015:330,q03544,"I’m still a doughnut, okay?” I said. “I want to be a bun. I really do. But I’m still a doughnut."
top2015:330,q03545,Sometimes for our sanity own sanity we just have to look at the bigger picture.
top2015:330,q03546,"When someone we love is snatched from us, it often feels very hard to make plans.Sometimes people feel like they have lost faith in the future, or they become superstitious."
top2015:330,q03547,"none of us move on without a backward look. We move on always carrying with us those we have lost. What we aim to do in our little group is ensure that carrying them is not a burden, something that feels impossible to bear, a weight keeping us stuck in the same place. We want their presence to feel like a gift."
top2015:330,q03548,You live. And you throw yourself into everything and try not to think about the bruises.
top2015:330,q03549,"Our eyes locked. And in that moment everything shifted. I saw what I had really done. I saw that I could be somebody’s center, his reason for staying. I saw that I could be enough."
top2015:330,q03550,But then I knew better than anyone how the persona you chose to present to the world could be very different from what was really inside. I knew how grief could make you behave in ways you couldn't even begin to understand.
top2015:330,q03551,"With that kiss, I tried to tell him the enormity of what he meant to me. I tried to show him that he was the answer to a question I hadn’t even known I had been asking. I tried to thank him for wanting me to be me, more than he wanted to make me stay."
top2015:330,q03552,"My voice, when it emerged, cracked a little. “I’m not in love with a ghost."
top2015:330,q03553,How could I convey the way those short months had changed the way I felt about everything? The way he had skewed my world so totally that is made no sense without him
top2015:330,q03554,"You know what makes me feel down? The way you keep promising to live some kind of a life, then sacrifice yourself to every waif and stray who comes across your path."
top2015:330,q03555,"Will and I had been to each other, the way I felt that no person in the world had ever understood me like he did or ever would again"
top2015:330,q03556,I . . . I’m not someone who can just . . . leave someone behind.
top2015:330,q03557,"The hardest thing about talking to teenagers, I had discovered, was that whatever you said inevitably came across like something an elderly aunt would say at a wedding."
top2015:330,q03558,Do you know how stifling it is to be told you are never going to be able to change? For the rest of your life? Because nobody else wants you to? Do you know how awful it is to feel stuck?
