sample_id,quote_id,quote_text
top2013:3892,q00001,"It's what happens. You love, then you lose, then you die. Even if you survive, you die."
top2013:3892,q00002,"What begins at the water shall end there, and what ends there shall once more begin."
top2013:3892,q00003,-It's extremely cool how the words can stay the same but their meaning can change.-Because the reader changes.-EXACTLY
top2013:3892,q00004,It's not a bad way to live once you let go of the idea that you deserve more.
top2013:3892,q00005,"Do you always travel with such cumbersome books?"" ""I don't trust anyone who wouldn't."
top2013:3892,q00006,It was stolen. As most beautiful things eventually are.
top2013:3892,q00007,- I can't make choices like that without knowing who I am. Without knowing all the implications.- You can't ever know in advance. Big decisions require faith.
top2013:3892,q00008,"For one moment, it is more important to take in the spectacular than to worry about the pressing business of staying alive."
top2013:3892,q00009,"They all occupied the same space but did not occupy it together. Imagine a thousand leaves of tracing paper, each with one person lightly pencilled on it, all stacked atop a scene of a frozen city block. A thousand discreet and solitary realities that appear to be occurring in the same location."
top2013:3892,q00010,He is a man without a past sailing in a strange sea in a world where the stars have come loose in the firmament.
top2013:3892,q00011,"The thing is: you might be right to trust someone at one point, but they can change.""""+ in between they must be drifting from trustworthy to not. But you can't tell how far they've drifted until it's too late."
top2013:3892,q00012,-I hate that. I hate that people can't just say what they mean.-You don't. Not always.-I never say anything I don't mean. I just avoid saying some things that I do.
top2013:3892,q00013,Find what you love. Then fight like hell when people try to take it away from you.
top2013:3892,q00014,To be a self rewritten from a lost first draft.
top2013:3892,q00015,I think it's love.''Funny.''I'm serious.''And your support for this is...?''A feeling.''You need more than that.
top2013:3892,q00016,"When you fall in love, friends, let yourself fall."
top2013:3892,q00017,Of course there is a monkey. There is always a monkey.
top2013:3892,q00018,There's a spiritual connection between flame and narrative.
top2013:3892,q00019,"The feeling, for those seconds, is glorious—it reminds him that he is human, that he is so insignificant as to be utterly free, and he is being guided along gracefully, lovingly, by the hand of Nature—and it frees him, however transiently, from all worry and fear and fury and grief. 'I enjoyed that,' he says aloud, as much to the stars as to the rower."
top2013:3892,q00020,"You might say that S. has only himself to blame, that it is entirely his choice to fight this fight, to live a life of vigilant somnolence or somnolent vigilantism, to allow himself to be satisfied with Sola in the margins of his manuscripts instead of in his arms, and you might be right. But you ought to understand, too, that there's an attrition that takes place inside, one in which options and choices and even desires are ground ever smaller until finally their existence can no longer be confirmed by observation or weight or displacement but only by faith. Until desire is a ghost."
top2013:3892,q00021,He can see the stars; he no longer has a need for the constellations
top2013:3892,q00022,"...story is a fragile and ephemeral thing on its own, a thing that is easily effaced or disappeared or destroyed, and it is worth preserving."
top2013:3892,q00023,"All you can do is button your coat, lace your boots, and trudge through the frigid business of being."
top2013:3892,q00024,I know the you who’s in the margins. I know you’re thinking hard about what you want and why– more than some people ever do. I know you can take on a challenge and kick its ass. And I know you’ve tried harder to understand me than anyone has in a long time.
top2013:3892,q00025,"This is where his life - his remade life - has brought him. Each strange juncture has led to the next and now he is here. He is here, and it is nowhere."
top2013:3892,q00026,"This is what happens, of course: men get lost, men vanish, men are erased and reborn."
top2013:3892,q00027,-That's kind of sad.-I used to think so. Now I think: you're born a certain way. Later you get to decide how much you want to fight/change that. I don't mind being alone.-You must mind. If you didn't you wouldn't be doing this with me.
top2013:3892,q00028,"Something about her in this moment strikes him as being familiar. The motion of her arm? The shape of her hand? The wrinkle of her upper lip? He does not know. Nor does he have any way to tell whether what he is sensing is a fragment of memory, a fragment of an idea of a memory, or something his mind, desperate for connections, has created on its own."
top2013:3892,q00029,The creation of art requires descent into the dark.
top2013:3892,q00030,"He is terrified, suddenly, that she will vanish again, that they will continue to age, and likely die, apart."
top2013:3892,q00031,"If I am going out into the unknown, it might as well be the really unknown."
