sample_id,quote_id,quote_text
top2000:4071,q00475,...it is not the big events that hurt the most but rather the smallest questionable shift in tone at the end of a spoken word that can plow most deeply into the heart.
top2000:4071,q00476,"How is it possible to miss a woman whom you kept at a distance, so that when she was gone you would not miss her?"
top2000:4071,q00477,"She has learned that her body is precious and it mustn't be offered carelessly ever again, as it holds a direct connection to her heart."
top2000:4071,q00478,"She tried to get even with him through psychological warfare but couldn't, because he didn't care."
top2000:4071,q00479,"A girl who is willing to give every ounce of herself to someone, who could never betray her lover, who never suspects maliciousness of anyone, and whose sexuality sleeps in her, waiting to be stirred."
top2000:4071,q00480,"[her] mind blackens. The blackness is not a thought, but if it could be pressed into a thought, if a chemical from a dropper could be dripped onto it causing its color and essence to become visible, it would take the shape of this sentence: Why does no one want me?"
top2000:4071,q00481,"Only then does he realize what he has done to Mirabelle, how wanting a square inch of her and not all of her has damaged them both, and how he cannot justify his actions except that, well, it was life."
top2000:4071,q00482,The self-prepared dinner is a great time killer for lonely people and as much time should be spent on it as possible.
top2000:4071,q00483,"...just remember, darling, it is pain that changes our lives."
top2000:4071,q00484,She was feeling her bohemian oats.
top2000:4071,q00485,"For a while, Mirabelle believes there will be a moment when he will cave in and let himself love her, but eventually she lets the idea go. She hits bottom. She dwells in the muck for several months, not depressed exactly, but involved in a mourning that at first she thinks is for Ray but soon realizes is for the loss of her old self."
top2000:4071,q00486,"He gave her his phone number, in a peculiar reversal of dating procedure. She might have considered kissing him, even after the horrible first date, but he just didn’t seem to know what to do. However, Jeremy does have one outstanding quality. He likes her. And this quality in a person makes them infinitely interesting to the person who is being liked."
top2000:4071,q00487,"So, I can hurt now, or hurt later."
top2000:4071,q00488,Mirabelle is attractive; it's just that she is never the first or second girl chosen.
top2000:4071,q00489,"Mirabelle replaces the absent friends with books and television mysteries of the PBS kind. The books are mostly nineteenth-century novels in which women are poisoned or are doing the poisoning. She does not read these books as a romantic lonely hearts turning pages in the isolation of her room, not at all. She is instead an educated spirit with a sense of irony. She loves the gloom of these period novels, especially as kitsch, but beneath it all she finds that a part of her indentifies with all that darkness."
top2000:4071,q00490,"His view of the world is one that keeps his blood pressure low, sweeping the cholesterol from his relaxed, freeway-sized arteries. Everyone knows he is going to live till age ninety, although the question that goes begging is, “for what?"
top2000:4071,q00491,"Unlike Ray Porter, his love is fearless and without reservation."
top2000:4071,q00492,"Mirabelle is not affected by a man’s failures to approach her, as her own self-depreciating attitude never allows the idea that he would in the first place."
top2000:4071,q00493,introductions are hard to come by when your natural state is shyness
top2000:4071,q00494,"He never complicates a desire by overthinking it, unlike Mirabelle, who spins a cocoon around an idea until it is immobile."
top2000:4071,q00495,"It is the perfect wrong time for Jeremy to do to Mirabelle what she had done to him - call him up for a quick fix - because;, in a sense, she is now betrothed. Her first date with someone who treated her well obligates her to faithfulness, at least until the relationship is explored."
