sample_id,stratum,source,post45_title_id,title,author,year,first_week,isbn,oclc,best_rank,weeks_on_list
top2021:THE LAST THING HE TOLD ME|Laura Dave,top2021,nyt_topn,,THE LAST THING HE TOLD ME,Laura Dave,2021,2021-05-23,9781501171345,,1,65
top2021:THE LINCOLN HIGHWAY|Amor Towles,top2021,nyt_topn,,THE LINCOLN HIGHWAY,Amor Towles,2021,2021-10-24,9780735222359,,1,30
top2021:THE FOUR WINDS|Kristin Hannah,top2021,nyt_topn,,THE FOUR WINDS,Kristin Hannah,2021,2021-02-21,9781250178602,,1,27
top2021:CLOUD CUCKOO LAND|Anthony Doerr,top2021,nyt_topn,,CLOUD CUCKOO LAND,Anthony Doerr,2021,2021-10-17,9781982168438,,2,21
top2021:BILLY SUMMERS|Stephen King,top2021,nyt_topn,,BILLY SUMMERS,Stephen King,2021,2021-08-22,9781982173616,,1,20
top2021:THE JUDGE'S LIST|John Grisham,top2021,nyt_topn,,THE JUDGE'S LIST,John Grisham,2021,2021-11-07,9780385546027,,1,20
top2021:THE STRANGER IN THE LIFEBOAT|Mitch Albom,top2021,nyt_topn,,THE STRANGER IN THE LIFEBOAT,Mitch Albom,2021,2021-11-21,9780062888341,,1,18
top2021:THE WISH|Nicholas Sparks,top2021,nyt_topn,,THE WISH,Nicholas Sparks,2021,2021-10-17,9781538728628,,1,17
top2021:PROJECT HAIL MARY|Andy Weir,top2021,nyt_topn,,PROJECT HAIL MARY,Andy Weir,2021,2021-05-23,9780593135204,,3,17
top2021:MALIBU RISING|Taylor Jenkins Reid,top2021,nyt_topn,,MALIBU RISING,Taylor Jenkins Reid,2021,2021-06-20,9781524798659,,2,16
top2021:THE HILL WE CLIMB|Amanda Gorman,top2021,nyt_topn,,THE HILL WE CLIMB,Amanda Gorman,2021,2021-04-18,9780593465271,,1,14
top2021:THE PRESIDENT'S DAUGHTER|James Patterson and Bill Clint,top2021,nyt_topn,,THE PRESIDENT'S DAUGHTER,James Patterson and Bill Clinton,2021,2021-06-27,9780316540711,,1,13
top2021:WISH YOU WERE HERE|Jodi Picoult,top2021,nyt_topn,,WISH YOU WERE HERE,Jodi Picoult,2021,2021-12-19,9781984818416,,2,13
top2021:SOOLEY|John Grisham,top2021,nyt_topn,,SOOLEY,John Grisham,2021,2021-05-16,9780385547680,,1,12
top2021:THE PAPER PALACE|Miranda Cowley Heller,top2021,nyt_topn,,THE PAPER PALACE,Miranda Cowley Heller,2021,2021-07-25,9780593329825,,1,12
top2021:GOLDEN GIRL|Elin Hilderbrand,top2021,nyt_topn,,GOLDEN GIRL,Elin Hilderbrand,2021,2021-06-20,9780316420082,,1,10
top2021:APPLES NEVER FALL|Liane Moriarty,top2021,nyt_topn,,APPLES NEVER FALL,Liane Moriarty,2021,2021-10-03,9781250220257,,1,9
top2021:STATE OF TERROR|Hillary Rodham Clinton and Lou,top2021,nyt_topn,,STATE OF TERROR,Hillary Rodham Clinton and Louise Penny,2021,2021-10-31,9781982173678,,1,9
top2021:KLARA AND THE SUN|Kazuo Ishiguro,top2021,nyt_topn,,KLARA AND THE SUN,Kazuo Ishiguro,2021,2021-03-21,9780593318171,,3,9
top2021:GO TELL THE BEES THAT I AM GONE|Diana Gabaldon,top2021,nyt_topn,,GO TELL THE BEES THAT I AM GONE,Diana Gabaldon,2021,2021-12-12,9781101885680,,1,8
top2021:CALL US WHAT WE CARRY|Amanda Gorman,top2021,nyt_topn,,CALL US WHAT WE CARRY,Amanda Gorman,2021,2021-12-26,9780593465066,,1,8
top2021:HARLEM SHUFFLE|Colson Whitehead,top2021,nyt_topn,,HARLEM SHUFFLE,Colson Whitehead,2021,2021-10-03,9780385545136,,2,8
top2021:A GAMBLING MAN|David Baldacci,top2021,nyt_topn,,A GAMBLING MAN,David Baldacci,2021,2021-05-09,9781538719671,,1,7
"top2021:BEAUTIFUL WORLD, WHERE ARE YOU|Sally Rooney",top2021,nyt_topn,,"BEAUTIFUL WORLD, WHERE ARE YOU",Sally Rooney,2021,2021-09-26,9780374602604,,1,7
top2021:THE MAIDENS|Alex Michaelides,top2021,nyt_topn,,THE MAIDENS,Alex Michaelides,2021,2021-07-04,9781250304452,,2,7
top2021:THE LOST APOTHECARY|Sarah Penner,top2021,nyt_topn,,THE LOST APOTHECARY,Sarah Penner,2021,2021-03-21,9780778311010,,7,7
top2021:A COURT OF SILVER FLAMES|Sarah J. Maas,top2021,nyt_topn,,A COURT OF SILVER FLAMES,Sarah J. Maas,2021,2021-03-07,9781681196282,,1,6
top2021:LIFE AFTER DEATH|Sister Souljah,top2021,nyt_topn,,LIFE AFTER DEATH,Sister Souljah,2021,2021-03-21,9781982139131,,1,6
top2021:WIN|Harlan Coben,top2021,nyt_topn,,WIN,Harlan Coben,2021,2021-04-04,9781538748213,,1,6
top2021:THE CELLIST|Daniel Silva,top2021,nyt_topn,,THE CELLIST,Daniel Silva,2021,2021-08-01,9780062834867,,1,6
top2022:LESSONS IN CHEMISTRY|Bonnie Garmus,top2022,nyt_topn,,LESSONS IN CHEMISTRY,Bonnie Garmus,2022,2022-04-24,9780385547345,,1,99
top2022:DEMON COPPERHEAD|Barbara Kingsolver,top2022,nyt_topn,,DEMON COPPERHEAD,Barbara Kingsolver,2022,2022-11-06,9780063251922,,2,70
