quote_id,sample_id,gr_work_id,page,idx,source_url,quote_text,bucket,tense,note
q00001,top2001:5148,500291,1,0,https://www.goodreads.com/work/quotes/500291,Pam described herself as the person in fifth grade who got left behind when her friends got popular.,,,
q00002,top2002:5797,2705389,1,0,https://www.goodreads.com/work/quotes/2705389,"...if you think the worst you'll get the worst, but if you think the best...""""and then everything will blow up in your face anyway. Don't you get the punchline yet? Its the great cosmic practical joke: Knock knock, who's there? Big kick in the Ass.",,,
q00003,top2002:5797,2705389,1,1,https://www.goodreads.com/work/quotes/2705389,There is a fine line between a carefree spirit and a fear of failure,,,
q00004,top2002:597,25591382,1,0,https://www.goodreads.com/work/quotes/25591382,"For now, there's nothing to do but strap on an attitude and act like I'm having a ball.",,,
q00005,top2002:597,25591382,1,1,https://www.goodreads.com/work/quotes/25591382,"Three beers is not drinking, Jack.” He has counted the bottles on the floor. “Three beers is sulking.",,,
q00006,top2002:597,25591382,1,2,https://www.goodreads.com/work/quotes/25591382,I make her as jittery as a gerbil in a cobra pit.,,,
q00007,top2002:597,25591382,1,3,https://www.goodreads.com/work/quotes/25591382,"A brief snapshot of Race Maggad III: rangy and blond, with a smooth plump-looking chin, narrow green eyes and a tan as smooth as peanut butter. His long aquiline nose has a permanent hump where he once whacked himself accidentally with a polo mallet. Twice weekly his fingernails are professionally polished to a porcelain sheen, and the tooth whitener of his preference is imported at no small expense from Marseille. He calls his wife 'Casey-Coo' and they own four neutered Golden Retrievers, in lieu of children. They tend homes in Wellington, Florida; East Hampton, Long Island; and San Diego, California, where Maggad-Feist has its corporate headquarters. The man of the house loves sports cars, particularly those of German pedigree. Recently he turned forty-one, the same age at which Bebe the bottle-nosed dolphin (one of seven who played Flipper on TV) passed away.",,,
q00008,top2002:597,25591382,1,4,https://www.goodreads.com/work/quotes/25591382,"Up until a few years ago, I'd never had any doubts about newspaper work, never thought I'd made the wrong choice. I went into the business not because I was looking to get beat up or training to be a novelist, because I wanted to be Bob Woodward or Sy Hersh, kicking butt on the front page. Reality slowly set in and I realized that I wasn't destined for Washington or New York or even Miami, but still there were good stories; good days when I brought grief and misery and the occasional felony indictment on lowlifes such as Orrin Van Gelder. I believed the job was important, a public service, and as a bonus it was unfailingly entertaining. Every new story was a fresh education in human guile and gullibility. The headlines made a large splash in a small pond, but the ripples didn't last long. That didn't bother me either, because usually I was already caught up in something new. It's the best job in the business, chasing crooks in Florida, because the well never runs dry.",,,
q00009,top2002:597,25591382,1,5,https://www.goodreads.com/work/quotes/25591382,"Burnout is common because of the long hours, the crummy pay and the depressing nature of so much of what we write. As the saying goes, they never send us to the airport when the plane lands safely.",,,
q00010,top2002:597,25591382,1,6,https://www.goodreads.com/work/quotes/25591382,"Nobody with a living brain cell goes into the newspaper business for the money. They're in it because digging up the truth is interesting and consequential work, and for sheer entertainment it beats the hell out of humping product for GE or Microsoft.",,,
q00011,top2002:597,25591382,1,7,https://www.goodreads.com/work/quotes/25591382,"Ellis dutifully opens the top half of the bisected lid... and there's Jimmy Stoma. All things considered, he looks pretty darn spiffy. Better, in fact, than he did on some of his album covers. He's so lean and fit, you wouldn't guess he once outweighed Meat Loaf.",,,
q00012,top2003:6898,826485,1,0,https://www.goodreads.com/work/quotes/826485,"Lula had Eminem cranked up. He was rapping about trailer park girls and how they go round the outside, and I was wondering what the heck that meant. I'm a white girl from Trenton. I don't know these things. I need a rapcheat sheet.",,,
q00013,top2003:6898,826485,1,1,https://www.goodreads.com/work/quotes/826485,"Ranger was grinning. ""Somebody beat the shit out of this guy before he got shot."" ""That would be me.""I said.""Babe,""Ranger said, the grin widening.",,,
q00014,top2003:6898,826485,1,2,https://www.goodreads.com/work/quotes/826485,"I checked my phone messages. Three in all. The first was from Joe. “Hey, Cupcake.” That was it. That was the whole message. The second was from Ranger. “Yo.” Ranger made Joe look like a chatterbox.",,,
q00015,top2003:6898,826485,1,3,https://www.goodreads.com/work/quotes/826485,"My grandmother is a little Cuban woman who cooks all day and speaks Spanish. Your grandmother watches pay-per-view porn.""""She used to watch the Weather Channel, but she said there wasn't enough action.""-Ranger and Stephanie",,,
q00016,top2003:6898,826485,1,4,https://www.goodreads.com/work/quotes/826485,"Do you see that man in the black Porsche?"" I asked the women.They squinted out at Ranger. ""Yes,"" they said.""Your partner.""""He's homeless. He's looking for a place to stay and he might be interested in renting Singh's room.""Mrs.Apusenja's eyes widened. ""We could use the income.""She looked at Nonnie and then back at Ranger. ""Is he married?""""Nope. He's single. He's a real catch.""Connie did something between a gasp and a snort and buried her head back behind the computer. ""Thank you for everything."" Mrs.Apusenja said. ""I suppose you are not such a bad slut. I will go talk to your partner.:""Omigod,"" Connie said, when the door closed behind the Apusenja's. ""Ranger's going to kill you."" The Apusenjas stood beside the Porsche, talkig to Ranger for a few long minutes, giving him the big sales pitch. The pitch wound down, Ranger responded, and Mrs. Apusenja looked disappointed. The two women crossed the road and got into the burgundy Escort and quickly drove away. Ranger turned his head in my direction and our eyes met. His expression was still bemused, but this time it was the sort of bemused expression a kid has when he's pulling the wings off a fly.""Uh-Oh,""Connie said. I whipped around and faced Connie. ""Quick, give me an FTA. You're backed up, right? For God's sake, give me something fast. I need a reason to stand here until he calms down!"" Connie shoved a pile of folders at me. ""Pick one. Any one! Oh shit, he's getting out of his car.""....He leaned into me and his lips brushed the shell of my ear. ""Feeling playful?""""I don't know what you're talking about.""""Watch your back babe. I will get even.""-Ranger and Stephanie",,,
q00017,top2003:6898,826485,1,5,https://www.goodreads.com/work/quotes/826485,"Morelli beeped his truck unlocked. “If you’re looking for your rent-a-cop, I told Ranger you’d be with me this morning.” “Did he make you take a blood oath that you’d protect me?” “He asked me if I had adequate health insurance.",,,
q00018,top2003:6898,826485,1,6,https://www.goodreads.com/work/quotes/826485,"You've been busy using your breaking and entering skills,"" I said.""I just enter. I don't usually break.""""You broke down Pitch's door.""""Lost my temper.""-Ranger and Stephanie",,,
q00019,top2003:6898,826485,1,7,https://www.goodreads.com/work/quotes/826485,"Excuse me?"" I said, palms down on the Formica tabletop. ""Coffee? I thought we came here for pie."" ""I don't eat the kind of pie they serve here."" I felt a flash of heat go through my stomach. I knew firsthand the kind of pie Ranger liked.",,,
q00020,top2003:6898,826485,1,8,https://www.goodreads.com/work/quotes/826485,"Your on your on with this one babe.""""Coward.""""Calling me names isn't going to get me in there.""-Ranger and Stephanie",,,
q00021,top2003:6898,826485,1,9,https://www.goodreads.com/work/quotes/826485,"That’s how you tell what a man’s really made of. It’s one thing for a man to be big and brave and kill a spider. Any man could do that. Trailin’ after a woman when she’s shopping for thongs and push-up bras is a whole other category of man. And then if you want to see how far you can go with it, you ask him to carry one of those little pink bags they give you.",,,
q00022,top2003:6898,826485,1,10,https://www.goodreads.com/work/quotes/826485,"Get me a gun. If I don't go into labor soon, I'm going to shoot myself. And pass the gravy. Pass it now.""Valerie - To the Nines",,,
q00023,top2003:6898,826485,1,11,https://www.goodreads.com/work/quotes/826485,"It's the twenty-first century."" I told Tank. ""Women drive.""""Only in my bed,"" Tank said. ""Never in my car.",,,
q00024,top2003:6898,826485,1,12,https://www.goodreads.com/work/quotes/826485,"Fuck,"" Ranger said.Ranger didn't often curse and he rarely raised his voice. The fuck has been entirely conversational. Like he was now midly inconvenienced. He put his Bates boot to the door and the door popped open..",,,
