sample_id,quote_id,quote_text
top1962:4059,q01163,"Could she fall so low? No, there were limits, and she believed she still knew where some of them were."
top1962:4059,q01164,"People can't hear anything except when it's nonsense. Then they hear every word. If you try to talk sense, they think you don't mean it, or don't know anything anyway, or it's not true, or it's against religion, or it's not what they are used to reading in the newspapers..."
top1962:4059,q01165,The world wants to be deceived.
top1962:4059,q01166,The past is never where you think you left it: you are not the same person you were yesterday—oh
top1962:4059,q01167,"Mrs. Treadwell moved away again, from the threat of human nearness, of feeling. If she stayed to listen, she knew she would weaken little by little, she would warm up in spite of herself, perhaps in the end identify herself with the other, take on his griefs and wrongs, and if it came to that, feel finally guilty as if she herself had caused them; yes, and he would believe it too, and blame her freely. It had happened too often, could she not learn at last? All of it was no good, neither for confidant nor listener. There was no cure, no comfort, tears change nothing and words can never get at the truth. No, don't tell me any more about yourself, I am not listening, you cannot force my attention. I don't want to know you, and I will not know you. Don't try to come nearer."
top1962:4059,q01168,"The place you are going towards doesn’t exist yet, you must build it when you come to the right spot."
top1962:4059,q01169,"His agitation grew as he felt the oppression of the increasing millions of subhuman beings, the mindless grave-stuff not even fit to be good servants, yet whose mere mass and weight of negative evil threatened to rule the world."
top1962:4059,q01170,"As she began ""Dear..."" she thought again that it did not matter which of the lot she addressed the letter to, for they presented to her the impermeable front of what she called ""the family attitude"" – suspicion of the worst based on insufficient knowledge of her life, and moral disapproval based firmly on their general knowledge of the weakness of human nature. Jenny couldn't possibly be up to any good, or she would have stayed at home, where she belonged. That is the sum of it, thought Jenny, and wouldn't their blood run cold if they could only know the facts? Ah well, the family can get under your skin with little needles and scalpels if you venture too near them: they attach suckers to you and draw your blood from every pore if you don't watch out. But that didn't keep you from loving them, nor them from loving you, with that strange longing, demanding, hopeless tenderness and bitterness, wound into each other in a net of living nerves."
top1962:4059,q01171,"his pleasure in himself was not vanity, after all, but came of something in his state of being: something he possessed, something he had found or that had been given to him. He is lucky in some way, she thought; lucky, and he knows it."
top1962:4059,q01172,"The air was not air any more, but a hot, clinging vapor of sweat, of dirt, of stale food and befouled litter, of rags and excrement: the reek of poverty. The people were not faceless: they were all"
top1962:4059,q01173,"From hour to hour throughout the day and into the evening, he drank—without pleasure, without any lightening of spirit, without relief, without will, in helpless suffering of conscience, his hand still stole out to the bottle and he poured into his glass quite literally in fear and trembling."
top1962:4059,q01174,"I don’t think they are any more complicated than we are,” said David. “They tie a different set of knots, that’s all.” “That isn’t all, by any means,” said Jenny. “That is too simple.” David, hearing the thin edge in her voice, said no more, but reflected that no matter how he tried to explain his point of view to Jenny, about anything at all, he seemed always to go off at a tangent, or in a circle, or to get bogged down in a spot he had never meant to be in, as if Jenny’s mind refracted his thought instead of absorbing his meaning, or even his feelings about certain things—Indians, for example."
top1962:4059,q01175,"An unbalanced savagely individualist people,” said Father Garza, “with their weird untraceable language and their pagan Catholicism … what would one expect? His name was Etchegaray,” he pronounced, rolling the word with sensuous pleasure."
top1962:4059,q01176,"Schumann admitted, but only to himself that if hyenas were beautiful and could sing and dance, he would forgive them for being hyenas. But would they ever forgive him for being human?"
top1962:4059,q01177,"I thought you said you’re a painter,” said Denny. “I am. Timekeeping in a mine was the way I made my living, so I could work,” said David. Denny thought this over a while, and then said: “Look, that’s something I can’t understand—you spend time working at something you can’t make a living at, and then you take a job so you can make enough money to go on working at the work you can’t live on—it gets me down,” he said. “And you call yourself a painter, but why aren’t you just as much a timekeeper in a mine? Why can’t you call yourself a timekeeper?” “Because I really am not one,” said David, “I just make my living that way, or did.… Now I’m going to try to make a living painting, but if I can’t, why, I can always get some kind of job, to keep me while I paint."
