sample_id,quote_id,quote_text
top2019:5479,q03425,"He wanted to tell Luke that he loved him. But there were no words, and maybe no need of them. Or telepathy. Sometimes a hug was telepathy."
top2019:5479,q03426,"this life we think we’re living isn’t real. It’s just a shadow play, and I for one will be glad when the lights go out on it. In the dark, all the shadows disappear."
top2019:5479,q03427,"It came to him, with the force of a revelation, that you had to have been imprisoned to fully understand what freedom was."
top2019:5479,q03428,"Between midnight and four, everyone should have permission to speak freely."
top2019:5479,q03429,"It was so simple, but it was a revelation: what you did for yourself was what gave you the power."
top2019:5479,q03430,"There was an abyss. And books contained magical incantations to raise what was hidden there, all the great mysteries."
top2019:5479,q03431,"He was only twelve, and understood that his experience of the world was limited, but one thing he was quite sure of: when someone said trust me, they were usually lying through their teeth."
top2019:5479,q03432,"Back in the main corridor—what Luke now understood to be the residents’ wing—the little girls, Gerda and Greta, were standing and watching with wide, frightened eyes. They were holding hands and clutching dolls as identical as they were. They reminded Luke of twins in some old horror movie."
top2019:5479,q03433,.. .what is the mother of carelessness if not assumption?
top2019:5479,q03434,"If I may borrow from George R. R. Martin, she is my sun and stars."
top2019:5479,q03435,"Sane people don't sacrifice children on the altar of probability. That's not science, it's superstition."
top2019:5479,q03436,"Try not to think of a polar bear, Fyodor Dostoyevsky once said, and you will see the cursed thing come to mind every minute."
top2019:5479,q03437,losers so dumb that they mistook wrapping themselves in the chains of addiction as an act of rebellion.
top2019:5479,q03438,Trump and his cronies took it all back. They understand culture no more than a donkey understands algebra.
top2019:5479,q03439,"There were other people here with at least some shreds of decency left, but working in a place like this destroyed your moral compass."
top2019:5479,q03440,"Around and around it went, and what was round had no point, any fool knew that."
top2019:5479,q03441,"Love don't die with the earthly body, son. It's a purely ridiculous notion."
top2019:5479,q03442,"There’s a town in Maine, Jerusalem’s Lot, and you could ask the people who lived there about the men in the black cars."
top2019:5479,q03443,"It came to him (and with the force of a revelation) that life was basically one long SAT test, and instead of four or five choices, you got dozens."
top2019:5479,q03444,"He had no psychic powers, but there was one power he did have: he was the grownup. The adult."
top2019:5479,q03445,"Orphan Annie stood her ground. She had been raised that way in the Georgia canebrakes by a father who told her, “You don’t back down, girl, not for nothin.” Jean Ledoux had been a crack shot whether drunk or sober, and he had taught her well. Now she opened fire with both of Drummer’s handguns, compensating for the .45 auto’s heavier recoil without even thinking about it."
top2019:5479,q03446,"Seventy years after Hiroshima and Nagasaki were obliterated by atomic bombs, the world is still here even though many nations have atomic weapons, even though primitive human emotions still hold sway over rational thought and superstition masquerading as religion still guides the course of human politics."
top2019:5479,q03447,"Almost an hour after Julia’s last contact—much too long—Stackhouse’s box phone lit up and began to buzz. He grabbed it. “Have you got him, Julia?” The voice that replied was so astounding that Stackhouse almost dropped the phone. “No,” Luke Ellis said, “you’ve got it backward.” Stackhouse could hear undeniable satisfaction in the little shit’s voice. “We’ve got her."
top2019:5479,q03448,"It wasn't very nice, but the truth seldom was."
top2019:5479,q03449,"As his father liked to say, it was good to have goals. They could bring you through tough times."
top2019:5479,q03450,"Did she know about Trump?” Kalisha asked. “Oh, she was long dead before that big city dumbshit turned up,"
top2019:5479,q03451,"The old hunger to know came over him. To learn a new thing. To isolate and understand the central issues. As always, each piece of information led to three more (or six, or twelve), and eventually a coherent picture began to emerge. A kind of terrain map."
top2019:5479,q03452,HELL IS WAITING. I’LL BE HERE TO MEET YOU.
top2019:5479,q03453,"once the punching starts, strategy goes out the window."
top2019:5479,q03454,"one of his grandfather’s old sayings occurred to him: wish in one hand, shit in the other, see which one fills"
top2019:5479,q03455,It was good not to be alone in this anymore. He really hadn't realized how heavy that burden was until now.
