sample_id,quote_id,quote_text
top2020:33,q04581,"It is May of 2020, and I do not have a brain well suited for this."
top2020:33,q04582,In the Anthropocene there are no disinterested observers; there are only participants
top2020:33,q04583,And the worst thing about being young is not being able to appreciate that you’re young because you aren’t old enough to know any better.
top2020:33,q04584,"We probably didn't know what we were doing thousands of years ago as we hunted some large mammals to extinction. But we know what we're doing now. We know how to tread more lightly upon the earth. We could choose to use less energy, eat less meat, clear fewer forests. And we chose not to. As a result, for many forms of life, humanity is the apocalypse."
top2020:33,q04585,I am glad to be unalone in cramped circles of restless yearning.
top2020:33,q04586,"I can only know my pain, and you can only know yours."
top2020:33,q04587,"And so I try to turn toward that scattered light, belly out, and I tell myself; This doesn't look like a picture. And it doesn't look like a god. It is a sunset, and it is beautiful, and this whole thing you've been doing where nothing gets five stars because nothing is perfect? That's bullshit. So much is perfect. Starting with this. I give sunsets five stars."
top2020:33,q04588,"I was thinking about the people I used to be, and how they fought and scrapped and survived for moments like this one."
top2020:33,q04589,"All of life is dependent upon other life, and the closer we consider what constitutes living, the harder life becomes to define."
top2020:33,q04590,"They won’t be okay, of course, but they will go on, and the love you poured into them will go on."
top2020:33,q04591,I miss the luxury of caring about stuff that doesn't matter.
top2020:33,q04592,"Just be aware that what you achieve doesn’t matter as much as what kind of person you are,"
top2020:33,q04593,"I cry a lot because I miss people. I cry a lot because they die, and I can’t stop them. They leave me, and I love them more."
top2020:33,q04594,Knowing the facts doesn't help me picture the truth.
top2020:33,q04595,A species that has only ever found its way to more must now find its way to less.
top2020:33,q04596,But knowing something abstractly is different than knowing it experientially.
top2020:33,q04597,"For me, reading and rereading are an everlasting apprenticeship."
top2020:33,q04598,"There was so much news. News that was forever breaking, that there was never time for context."
top2020:33,q04599,"I have a friend, Alex, who is one of those impossibly easygoing, imperturbable souls who can instantly recalibrate when faced with a shift in circumstance. But occasionally, when on a tight schedule, Alex will become visibly stressed and say things like, 'We've got to get a move on.' Alex's wife, Linda, calls this 'Airport Alex.' Much to my chagrin, I am always Airport Alex."
top2020:33,q04600,"A while back, my brain started playing a game similar to the why game. This one is called What's Even The Point."
top2020:33,q04601,"These days, after drinking from the internet's fire hose for thirty years, I've begun to feel more of those negative effects. I don't know if it's my age, or the fact that the internet is no longer plugged into the wall and now travels with me everywhere I go, but I find myself thinking of that Wordsworth poem that begins, ""The world is too much with us; late and soon.”What does it say that I can't imagine my life or my work without the internet? What does it mean to have my way of thinking, and my way of being, so profoundly shaped my machine logic? What does it mean that, having been part of the internet for so long, the internet is also part of me?My friend Stan Muller tells me that when you're living in the middle of history, you never know what it means. I am living in the middle of the internet. I have no idea what it means."
top2020:33,q04602,It’s no coincidence that the scientific revolution in Britain coincided with the rise of British participation in the Atlantic slave trade and the growing wealth being extracted from colonies and enslaved labor.
top2020:33,q04603,"Kurt Vonnegut, wrote that one of the flaws in the human character “is that everybody wants to build and nobody wants to do maintenance."
top2020:33,q04604,"I must choose to believe, to care, to hold dear. I keep going. I go to therapy. I try a different medication. I meditate, even though I despise meditation. I exercise. I wait. I work to believe, to hold dear, to go on."
top2020:33,q04605,We are so powerful that we have escaped our planet's atmosphere. But we are not powerful enough to save those we love from suffering.
top2020:33,q04606,"I have some way-down vibrating part of my subconscious that needs to self-destruct, at least a little bit."
top2020:33,q04607,The past is neither fixed nor fixable.
top2020:33,q04608,"As Anaïs Nin put it, “We do not see things as they are, we see them as we are."
top2020:33,q04609,"The fact that our political, social, and economic systems are biased in favor of the already rich and the already powerful is the single greatest failure of the American democratic ideal."
top2020:33,q04610,"With a song like a dying balloon and a penchant for attacking humans, the Canada goose is hard to love. But then again, so are most of us.*"
top2020:33,q04611,"As a person, he told me, your biggest problem is other people. You are vulnerable to people, and reliant upon them. But imagine instead that you are a twenty-first-century river, or desert, or polar bear. Your biggest problem is still people. You are still vulnerable to them, and reliant upon them."
top2020:33,q04612,"I thought about that old Faulkner line that the past isn't dead; it's not even past. One of the strange things about adulthood is that you are your current self, but you are also all the selves you used to be, the ones you grew out of but can't ever quite get rid of."
top2020:33,q04613,It occurs to me that technology often brags about solving problems it created.
top2020:33,q04614,"...she wasn't the sort of person to make false promises, and most promises featuring the word 'always' are unkeepable. Everything ends, or at least everything humans have thus far observed ends."
top2020:33,q04615,"then Sarah said, “So, what do you think of Indianapolis?” And then the guy standing behind the counter at the U-Haul place paused for a moment before saying, “Well, you gotta live somewhere."
top2020:33,q04616,"…when humanity protects the frail among us, and works to insure their survival, the human project as a whole gets stronger."
top2020:33,q04617,"I’m reminded of that great line from Robert Penn Warren’s All the King’s Men: “The end of man is knowledge, but there is one thing he can’t know. He can’t know whether knowledge will save him or kill him."
top2020:33,q04618,"It can sometimes feel like loving the beauty that surrounds us is somehow disrespectful to the many horrors that also surround us. But mostly, I think I'm just scared that if I show the world my belly, it will devour me. And so I wear the armor of cynicism, and hide behind the great walls of irony, and only glimpse beauty with my back turned to it..."
top2020:33,q04619,We are never far from wonders.
top2020:33,q04620,It's sort of comforting to know that even Isaac Newton exaggerated what he got done during his plague year.
top2020:33,q04621,"As e. e. cummings put it, “the snow doesn’t give a soft white / damn Whom it touches."
top2020:33,q04622,I have to attend a party—and I say have to because that is my relationship with parties*—I usually research all the known attendees in advance.
top2020:33,q04623,"Most of the energy that powers air-conditioning systems comes from fossil fuels, the use of which warms the planet, which over time will necessitate more and more conditioning of air."
top2020:33,q04624,"James Joyce called Ireland the “sow that eats her farrow,” but Ireland has nothing on American capitalism."
top2020:33,q04625,What’s “natural” for humans is always changing.
top2020:33,q04626,"What a word that is, en-courage. Though our dreams be tossed and blown, still we sing ourselves and one another into courage."
top2020:33,q04627,How can this be happening? You do so much yoga.
top2020:33,q04628,Halley’s comet will be more than five times closer to Earth in 2061 than it was in 1986.
top2020:33,q04629,"When my breastbone starts to hurt, and my throat tightens and tears we’ll know my eyes, I want to look away from feeling. I want to deflect with irony or anything else that will keep me from feeling directly. We all know how loving ends. But I want to fall in love with the world anyway, to let it crack me open. I want to feel what there is to feel while I am here."
