sample_id,quote_id,quote_text
top2018:3473,q02893,"and watched the truck squeal away, each tire insisting the other three were wrong."
top2018:3473,q02894,That kid was every kind of bully. He had a grudge against anyone with one brain cell more. Which was a lot
top2018:3473,q02895,"He drew back the string an extra inch. The arrowhead moved backward, the same inch, toward his hand, clenched tight around the grip. The bow curved harder. It sang with tension."
top2018:3473,q02896,Don’t let ego get in the way of a good decision.” “You just trashed every general in our nation’s history.
top2018:3473,q02897,Maybe learned in role play class. As if visitors to an old people’s home made up a unique demographic. Not the recently bereaved. The soon to be. The pre-bereaved.
top2018:3473,q02898,Maybe he thinks you’re an agent of deep state oppression. We’re dealing with an old guy with a ponytail here.
top2018:3473,q02899,That’s the problem with denial. Reality doesn’t care what you think. It just keeps rolling along.
top2018:3473,q02900,"Mark said, ‘I’m totally happy to raise the blind, if that’s really what you want. But I’m worried you won’t enjoy it as much the second time around. It would help me ethically if I could double-check your positive consent.’ Patty stood up. Put her hands to her shoes. Mark said, ‘You don’t need to get on the bed. I can hear you from there. The microphone is not in the light.’ ‘Why are you keeping us here?’ ‘We’ll discuss that very soon. Before the end of the day, certainly.’ ‘What do you want from us?’ ‘Right now all I need is your positive consent to raise the window blind.’ ‘Why wouldn’t we want that?’ ‘Is that a yes?’ ‘What is going to happen to us?’ ‘We’ll discuss that very soon. Before the end of the day, certainly. All we need right now is a decision on the window blind. Up or down?’ ‘Up,’ Patty said. The TV turned itself off. The screen went blank, and the circuitry rustled, and a tiny standby light glowed red. Then inside the window unit the motor whirred and the blind came up, slow and steady, with warm sunlight pouring in underneath. The view was the same. The Honda, the lot, the grass, the wall of trees. But it was beautiful. The way it was lit."
top2018:3473,q02901,"At the very same moment, close by, a car breaks down. Two young Canadians are trying to get to New York City to sell a treasure. They’re stranded at a lonely motel in the middle of nowhere. It’s a"
top2018:3473,q02902,"Reacher let him fall. He landed on the bricks outside the bag shop, one arm right and the other arm wrong, like a swastika. He was breathing. A little bubbly, from the blood in his throat. His nose was badly busted. Cheekbones, too, maybe. Some of his teeth were out. Upper row, mostly. His dentist’s kid was going to be just fine for college."
