sample_id,quote_id,quote_text
top2004:462,q01101,Science and religion are not at odds. Science is simply too young to understand.
top2004:462,q01102,"God answers all prayers, but sometimes his answer is 'no'."
top2004:462,q01103,"Whether or not you believe in God, you must believe this: when we as a species abandon our trust in a power greater than us, we abandon our sense of accountability. Faiths… all faiths… are admonitions that there is something we cannot understand, something to which we are accountable. With faith we are accountable to each other, to ourselves, and to a higher truth. Religion is flawed, but only because man is flawed. The church consists of a brotherhood of imperfect, simple souls wanting only to be a voice of compassion in a world spinning out of control."
top2004:462,q01104,Our minds sometimes see what our hearts wish were true.
top2004:462,q01105,"Faith is universal. Our specific methods for understanding it are arbitrary. Some of us pray to Jesus, some of us go to Mecca, some of us study subatomic particles. In the end we are all just searching for truth, that which is greater than ourselves."
top2004:462,q01106,Science tells me God must exist. My mind tells me I will never understand God. And my heart tells me I am not meant to.
top2004:462,q01107,"God, grant me strength to accept those things I cannot change."
top2004:462,q01108,"Lieutenant Chatrand: I don’t understand this omnipotent-benevolent thing.Camerlengo Carlo Ventresca: You are confused because the Bible describes God as an omnipotent and benevolent deity.Lieutenant Chatrand: Exactly.Camerlengo Carlo Ventresca: Omnipotent-benevolent simply means that God is all-powerful and well-meaning.Lieutenant Chatrand: I understand the concept. It’s just... there seems to be a contradiction.Camerlengo Carlo Ventresca: Yes. The contradiction is pain. Man’s starvation, war, sickness...Lieutenant Chatrand: Exactly! Terrible things happen in this world. Human tragedy seems like proof that God could not possibly be both all-powerful and well-meaning. If He loves us and has the power to change our situation, He would prevent our pain, wouldn’t he?Camerlengo Carlo Ventresca: Would He?Lieutenant Chatrand: Well... if God Loves us, and He can protect us, He would have to. It seems He is either omnipotent and uncaring, or benevolent and powerless to help.Camerlengo Carlo Ventresca: Do you have children?Lieutenant Chatrand: No, signore.Camerlengo Carlo Ventresca: Imagine you had an eight-year-old son... would you love him?Lieutenant Chatrand: Of course.Camerlengo Carlo Ventresca: Would you let him skateboard?Lieutenant Chatrand: Yeah, I guess. Sure I’d let him skateboard, but I’d tell him to be careful.Camerlengo Carlo Ventresca: So as this child’s father, you would give him some basic, good advice and then let him go off and make his own mistakes?Lieutenant Chatrand: I wouldn’t run behind him and mollycoddle him if that’s what you mean.Camerlengo Carlo Ventresca: But what if he fell and skinned his knee?Lieutenant Chatrand: He would learn to be more careful.Camerlengo Carlo Ventresca: So although you have the power to interfere and prevent your child’s pain, you would choose to show you love by letting him learn his own lessons?Lieutenant Chatrand: Of course. Pain is part of growing up. It’s how we learn.Camerlengo Carlo Ventresca: Exactly."
top2004:462,q01109,"Religion is like language or dress. We gravitate toward the practices with which we were raised. In the end, though, we are all proclaiming the same thing. That life has meaning. That we are grateful for the power that created us."
top2004:462,q01110,The media is the right arm of anarchy.
top2004:462,q01111,"Even the technology that promises to unite us, divides us. Each of us is now electronically connected to the globe, and yet we feel utterly alone."
top2004:462,q01112,"stand tall, smile bright, and let them wonder what secrets making you laugh!"
top2004:462,q01113,Skepticism has become a virtue. Cynicism and demand for proof has become enlightened thought. Is it any wonder that humans now feel more depressed and defeated than they have at any point in human history?
top2004:462,q01114,"Buddha had said:""Each of us is a God. Each of us knows all. We need only open our minds to hear our own wisdom."
top2004:462,q01115,the most dangerous enemy is that which no one fears!
top2004:462,q01116,No love is greater than that of a father for His son.
top2004:462,q01117,"Mr. Langdon, I did not ask if you believe what man says about God. I asked if you believed in God. There is a difference. Holy scripture is stories...legends and history of man's quest to understand his own need for meaning. I am not asking you to pass judgment on literature. I am asking if you believe in God. When you lie out under the stars, do you sense the divine? Do you feel in your gut that you are staring up at the work of God's hands?"
top2004:462,q01118,"But who is more ignorant? The man who cannot define lightning, or the man who does not respect its awesome power?"
top2004:462,q01119,One does not need to have cancer to analyze its symptoms.
top2004:462,q01120,"If it wasn't painfully difficult, you did it wrong!"
top2004:462,q01121,"From Santi's earthly tomb with demon's hole,'Cross Rome the mystic elements unfold.The path of light is laid, the sacred test,Let angels guide you on your lofty quest."
top2004:462,q01122,Science tells me God must exist.My mind tells me I'll never understand God.My heart tells me I'm not meant to. [Vittoria Vetra]
top2004:462,q01123,It seemed there was always a close correlation between true believers and high body counts.
