sample_id,quote_id,quote_text
top2018:233,q03094,"We are all drowning slowly in the tide of our opinions, oblivious that we are taking on water every time we open our mouths."
top2018:233,q03095,Laws are black and white. The lives of women are a thousand shades of gray.
top2018:233,q03096,"Your religion should help you make the decision if you find yourself in that situation, but the policy should exist for you to have the right to make it in the first place. When you say you can't do something because your religion forbids it, that's a good thing. When you say I can't do something because YOUR religion forbids it, that's a problem."
top2018:233,q03097,You don’t look at another person’s plate to see if they have more than you. You look to see if they have enough.
top2018:233,q03098,"Coal, with time and heat and pressure, will always become a diamond. But if you were freezing to death, which would you consider the gem?"
top2018:233,q03099,"this was indeed some crazy world, where the waiting period to get an abortion was longer than the waiting period to get a gun."
top2018:233,q03100,This is what it means to be human. We are all just canvases for our scars.
top2018:233,q03101,"There was such art in the ordinary, it could leave you in tears."
top2018:233,q03102,"Parenthood was like awakening to find a soap bubble in the cup of your palm, and being told you had to carry it while you parachuted from a dizzying height, climbed a mountain range, battled on the front lines. All you wanted to do was tuck it away, safe from natural disasters and violence and prejudice and sarcasm, but that was not an option. You lived in daily fear of watching it burst, of breaking it yourself. Somehow you knew that if it disappeared, you would, too."
top2018:233,q03103,"The question is not whether we will be extremists, but what kind of extremists we will be. Will we be extremists for hate or for love? —REVEREND DR. MARTIN LUTHER KING, JR."
top2018:233,q03104,"Violence, from one angle, looked like mercy from another."
top2018:233,q03105,"If we are meant to only have children who never encounter difficulty in life, then no one should be born."
top2018:233,q03106,"And naturally she wanted to believe she would have been a hero, when push came to shove. But you never knew what path you'd take until you got to that crossroads."
top2018:233,q03107,"She had come to the clinic because she didn't want to be a little girl anymore. But it wasn't having sex that made you a woman. It was having to make decisions, sometimes terrible ones. Children were told what to do. Adults made up their own minds, even when the options tore them apart."
top2018:233,q03108,"But we can’t make policies based on religion when religion means different things to different people. Which leaves science. The science of reproduction is what it is. Conception is conception. You can decide the ethical value that has for you, based on your own relationship with God…but the policies around basic human rights with regard to reproduction shouldn’t be up for interpretation."
top2018:233,q03109,"Heroes did not always swoop in to rescue. They made questionable calls. They lived with doubts. They replayed and edited and imagined different outcomes. They killed, sometimes, to save."
top2018:233,q03110,"The vast majority of protesters were men, and it made perfect sense to Louie—the male of the species felt threatened by the biology of women. Even in the Bible, normal female biological functions were made pathological: You were unclean when you had your menses. Childbirth had to occur in pain. And there was the questionable nature of those who bled regularly—but did not die. There was, of course, the history, too. Women had been property. Their chastity had always belonged to a man, until abortion and contraception put control of women’s sexuality in the women’s hands. If women could have sex without the fear of unwanted pregnancy, then suddenly the man’s role had shrunk to a level somewhere between unnecessary and vestigial. So instead, men vilified women who had abortions. They created the stigma: good women want to be mothers, bad women don’t."
top2018:233,q03111,"Sometimes you can’t tell how consuming love is until you can see its absence. Sometimes you can’t recognize love because it’s changed you, like a chimera, so slowly that you didn’t witness the transformation."
top2018:233,q03112,"Catholics believed in life at conception. Muslims believed that it took forty-two days after conception for Allah to send an angel to transform sperm and egg into something alive...There were the outliers, too—the ancient Greeks, who said that a fetus had a “vegetable” soul, and the Jews, who said that the soul came at birth….Still, it didn’t really make sense, did it? How could the moment that life began differ so much, depending on the point of view? How could the law in Mississippi say that an embryo was a human being, but the law in Massachusetts disagreed?"
top2018:233,q03113,"Louie believed that those white men with their signs and slogans were not really there for the unborn, but there for the women who carried them. They couldn’t control women’s sexual independence. To them, this was the next best thing."
top2018:233,q03114,"Vonita, God rest her soul, used to say that if men were the ones to get pregnant, abortion would probably be a sacrament. The Super Bowl halftime show would celebrate it. Men who had terminated pregnancies would be asked to stand and be applauded at church for the courage to make that decision. Viagra would be sold with a coupon for three free abortions."
top2018:233,q03115,"The brain can do a lot of things, Olive said, but it can't distinguish between what's really happening and what you're imagining. That's why scary movies scare you and why you cry at Nicholas Sparks books."
top2018:233,q03116,"Whether or not you believed a fetus was a human being, there was no question in anyone’s mind that a grown woman was one. Even if you placed moral value on that fetus, you couldn’t give it rights unless they were stripped away from the woman carrying it. Perhaps the question wasn’t When does a fetus become a person? but When does a woman stop being one?"
top2018:233,q03117,The reason you hold on to someone too tightly isn’t always to protect them—sometimes it’s to protect yourself.
top2018:233,q03118,"You don’t know what you don’t know,"
top2018:233,q03119,"It felt like the stamp of a passport when you reached your own country, and realized that the only reason you’d traveled was to remember the feeling of home."
top2018:233,q03120,"Revenge, in theory, throbbed with adrenaline and was clean with conviction. In reality, it was rushing into a house on fire, and forgetting to map out your exit."
top2018:233,q03121,"The Center had suffered scars from the cuts of politicians and the barbs of protesters. It had licked its wounds and healed. At one point it had been called the Center for Women and Reproductive Health. But there were those who believed if you do not name a thing, it ceases to exist, and so its title was amputated, like a war injury. But still, it survived. First it became the Center for Women. And then, just: the Center."
top2018:233,q03122,"guess we fake it,” Janine said. “Till we forget we’re faking."
top2018:233,q03123,"Life’s most persistent and urgent question is, Dr. King had said, what are you doing for others?"
top2018:233,q03124,"Science never failed to humble him, just as much as his faith, and he unequivocally believed that the two could exist side by side."
top2018:233,q03125,"What twisted deity would grant you the superpower of fatherhood to protect someone who, one day, would not need you?"
top2018:233,q03126,"Do you think I wanted this? Do you think anyone wakes up and says, I think I’ll go get an abortion this morning? This is the last stop. This is the place you go when you run through all the scenarios and you realize that the only people who say there’s another way are the ones who aren’t standing there with a positive pregnancy test in their hand."
top2018:233,q03127,"We may not see eye to eye, but we can respect each other’s opinions and find the truth in them. Perhaps in those honest conversations, instead of demonizing each other, we might see each other as imperfect humans, doing our best. —Jodi Picoult, March 2018"
top2018:233,q03128,"over five thousand years ago, in ancient China, mercury was used to induce abortions (although it most likely also killed the women). The Ebers Papyrus from 1500 B.C. mentioned abortions. He showed a slide of a bas relief from the year 1150 decorating the temple of Angkor Wat in Cambodia, where a woman in the underworld was getting an abortion at the hands of a demon."
top2018:233,q03129,"He wished that he could keep getting up morning after morning, with the world remaining unchanged. That was the thing about feeling like life was good. Even when it was—especially when it was—you knew you had something to lose."
top2018:233,q03130,"If you can’t fly, run. If you can’t run, walk. If you can’t walk, crawl. But by all means, keep moving."
top2018:233,q03131,"If a man has not discovered something that he will die for, he isn’t fit to live."
top2018:233,q03132,"Boy, she told Louie, don’t you let nobody tell you who you can’t be."
top2018:233,q03133,"It seemed to Wren that having a mother had a lot less to do with a few sweaty hours of labor and delivery, and a lot more to do with whose face you always looked for in a crowd."
top2018:233,q03134,But I do know that my own shittiest days were usually followed by better ones.
top2018:233,q03135,"if the only love you had ever known was conditional, so was the absence of it."
top2018:233,q03136,To live was always a conditional verb.
top2018:233,q03137,"The most ardent antis didn’t realize how many women they knew who’dhad an abortion. Wipe away the stigma and all you were left with was your neighbor, your teacher, your grocery clerk, your landlady."
top2018:233,q03138,"Like Dr. King said: It may be true that the law cannot make a man love me, but it can keep him from lynching me, and I think that’s pretty important."
top2018:233,q03139,"found her throat was filled with the words of Leonardo da Vinci: While I thought that I was learning how to live, I have been learning how to die."
top2018:233,q03140,And yet who would argue that there was no difference in the moral implication of chopping down a hundred-year-old oak tree versus stepping on an acorn?
top2018:233,q03141,"Did you know that drinking doesn’t actually make you forget anything? When you’re blackout drunk, the brain just temporarily loses its ability to make memories."
top2018:233,q03142,"She was going to live, she decided, if only to prove to her father that she could grow up and still be his little girl."
top2018:233,q03143,"Hugh thought back to when he was a teenager, and such a smart-ass that once, Bex had made dinner and set an extra plate at the table. That’s for your attitude, she had said, and feel free to leave it behind when you’re done eating."
top2018:233,q03144,"He returned an hour later with two bags from CVS—Gatorade, Advil, a Matchbox car, a Rubik’s Cube, a pack of Bazooka gum, a little puzzle with a picture of a kitten. He set them on the foot of her bed, as if he couldn’t bring himself to get too close to her. “For your…um…lady-stomach,” he murmured."
top2018:233,q03145,"When you are used to fending for yourself, being taken care of is a drug."
top2018:233,q03146,Nobody is trying to say it’s all right to kill a child in place of an embryo. This is about allowing the embryo to be born and—” “Exactly. Thank you for proving my point. No one truly believes that an embryo is equivalent to a child. Not biologically. Not ethically. Not morally.
top2018:233,q03147,"Indeed, when pro-lifers came to him to terminate a pregnancy and told him that they did not believe in abortion, Louie Ward said only one thing: Scoot down."
top2018:233,q03148,"A Hobson’s choice, that was what she had to offer George—a choice that wasn’t really a choice at all—like the executioner asking if you’d prefer to have your head severed from your body, or your body from your head."
top2018:233,q03149,"Because they’re not children yet,” Izzy said. “They’re embryos."
top2018:233,q03150,"No judgment, no finger wagging. Just pragmatism. Once the rocket had left the launchpad, you couldn’t bring it back."
top2018:233,q03151,"She closed her eyes, and a tear slid down her cheek. “It’s not the goodbye that hurts the most. It’s the hole you’re left with."
top2018:233,q03152,"had punched the air, and his mouth had been wide open. Izzy had watched him cry and flail around a little bit, and then through some miracle of guidance, his hand had"
top2018:233,q03153,"When they passed judgment on people like Joy, it gave license to others to do it. And this time, the person who had done it had been wielding a gun."
top2018:233,q03154,"What love looked like was this: fledgling and unsteady, fierce and soft-shelled at the same time."
top2018:233,q03155,"George had found a bloody trail in the woods and traced it to an illegal trap, where a coyote had chewed its own leg off to escape. For months after that he had woken up sweating in the middle of the night, haunted by that severed paw. He’d wondered if the coyote had lived. If it was worth making a sacrifice that great for a fresh start."
