sample_id,quote_id,quote_text
top2000:4665,q00083,"Love is never any better than the lover. Wicked people love wickedly, violent people love violently, weak people love weakly, stupid people love stupidly, but the love of a free man is never safe. There is no gift for the beloved. The lover alone possesses his gift of love. The loved one is shorn, neutralized, frozen in the glare of the lover’s inward eye."
top2000:4665,q00084,"All of our waste which we dumped on her and which she absorbed. And all of our beauty, which was hers first and which she gave to us. All of us--all who knew her--felt so wholesome after we cleaned ourselves on her. We were so beautiful when we stood astride her ugliness. Her simplicity decorated us, her guilt sanctified us, her pain made us glow with health, her awkwardness made us think we had a sense of humor. Her inarticulateness made us believe we were eloquent. Her poverty kept us generous. Even her waking dreams we used--to silence our own nightmares. And she let us, and thereby deserved our contempt. We honed our egos on her, padded our characters with her frailty, and yawned in the fantasy of our strength.And fantasy it was, for we were not strong, only aggressive; we were not free, merely licensed; we were not compassionate, we were polite; not good, but well behaved. We courted death in order to call ourselves brave, and hid like thieves from life. We substituted good grammar for intellect; we switched habits to simulate maturity; we rearranged lies and called it truth, seeing in the new pattern of an old idea the Revelation and the Word."
top2000:4665,q00085,Anger is better. There is a sense of being in anger. A reality and presence. An awareness of worth. It is a lovely surging.
top2000:4665,q00086,Beauty was not simply something to behold; it was something one could do.
top2000:4665,q00087,"We mistook violence for passion, indolence for leisure, and thought recklessness was freedom."
top2000:4665,q00088,"She left me the way people leave a hotel room. A hotel room is a place to be when you are doing something else. Of itself it is of no consequence to one's major scheme. A hotel room is convenient. But its convenience is limited to the time you need it while you are in that particular town on that particular business; you hope it is comfortable, but prefer, rather, that it be anoymous. It is not, after all, where you live."
top2000:4665,q00089,"You looked at them and wondered why they were so ugly; you looked closely and could not find the source. Then you realized that it came from conviction, their conviction. It was as though some mysterious all-knowing master had given each one a cloak of ugliness to wear, and they had each accepted it without question."
top2000:4665,q00090,"But to find out the truth about how dreams die, one should never take the word of the dreamer."
top2000:4665,q00091,"Sunk in the grass of an empty lot on a spring Saturday, I split the stems of milkweed and thought about ants and peach pits and death and where the world went when I closed my eyes."
top2000:4665,q00092,"So when I think of autumn, I think of somebody with hands who does not want me to die."
top2000:4665,q00093,"guileless and without vanity,we were still in love with ourselves then. We felt comfortable in our own skins, enjoyed the news that our senses released to us, admired our dirt, cultivated our scars, and could not comprehend this unworthiness."
top2000:4665,q00094,"I have only to break into the tightness of a strawberry, and I see summer – its dust and lowering skies."
top2000:4665,q00095,"Certain seeds it will not nurture, certain fruit it will not bear and when the land kills of its own volition, we acquiesce and say the victim had no right to live"
top2000:4665,q00096,"If happiness is anticipation with certainty, we were happy."
top2000:4665,q00097,"I had only one desire: to dismember it. To see of what it was made, to discover the dearness, to find the beauty, the desirability that had escaped me, but apparently only me."
top2000:4665,q00098,"Jealousy we understood and thought natural... But envy was a strange, new feeling for us. And all the time we knew that Maureen Peal was not the Enemy and not worthy of such intense hatred. The Thing to fear was the Thing that made her beautiful, and not us."
top2000:4665,q00099,Here was an ugly little girl asking for beauty....A little black girl who wanted to rise up out of the pit of her blackness and see the world with blue eyes. His outrage grew and felt like power. For the first time he honestly wished he could work miracles.
top2000:4665,q00100,"“They seemed to have taken all of their smoothly cultivated ignorance, their exquisitely learned self-hatred, their elaborately designed hopelessness and sucked it all up into a fiery cone of scorn that had burned for ages in the hollows of their minds"
top2000:4665,q00101,"They had stared at her with great uncomprehending eyes. Eyes that questioned nothing and asked everything. Unblinking and unabashed, they stared up at her. The end of the world lay in their eyes, and the beginning, and all the waste in between."
top2000:4665,q00102,"Each member of the family in his own cell of consciousness, each making his own patchwork quilt of reality - collecting fragments of experience here, pieces of information there. From the tiny impressions gleaned from one another, they created a sense of belonging and tried to make do with the way they found each other."
top2000:4665,q00103,...the change was adjustment without improvement.
top2000:4665,q00104,"The death of self-esteem can occur quickly, easily in children, before their ego has “legs,” so to speak. Couple the vulnerability of youth with indifferent parents, dismissive adults, and a world, which, in its language, laws, and images, re-enforces despair, and the journey to destruction is sealed."
top2000:4665,q00105,"Misery colored by the greens and blues in my mother's voice took away all the grief out of the words and left me with a conviction that pain was not only endurable, it was sweet."
top2000:4665,q00106,"Never did he once consider directing his hatred toward the hunters. Such an emotion would have destroyed him ... His subconscious knew what his min did not guess-that hating them would have consumed him, burned him up like a piece of soft coal, leaving only flakes of ash and a question mark of smoke."
top2000:4665,q00107,"Their conversation is like a gently wicked dance: sound meets sound, curtsies, shimmies, and retires. Another sound enters but is upstaged by still another: the two circle each other and stop. Sometimes their words move in lofty spirals; other times they take strident leaps, and all of it is punctuated with warm-pulsed laughter—like the throb of a heart made of jelly. The edge, the curl, the thrust of their emotions is always clear to Frieda and me. We do not, cannot, know the meanings of all their words, for we are nine and ten years old. So we watch their faces, their hands, their feet, and listen for truth in timbre."
top2000:4665,q00108,"Along with romantic love, she was introduced to another–physical beauty. Probably the most destructive ideas in the history of thought. Both originated in envy, thrived in insecurity, and ended in disillusion. In equating physical beauty with virtue, she stripped her mind, bound it, and collected self-contempt by the heap. She forgot lust and simple caring for. She regarded love as possessive mating, and romance as the goal of the spirit. It would be for her a well-spring from which she would draw the most destructive emotions, deceiving the lover, and seeking to imprison the beloved, curtailing freedom in every way."
top2000:4665,q00109,Maybe that was love. Choking sounds and silence.
top2000:4665,q00110,"He read greedily but understood selectively, choosing the bits and pieces of other men's ideas that supported whatever predilection he had at the moment."
