sample_id,quote_id,quote_text
top2018:5879,q02841,"Because we embrace our scars more than our healing. [...] We can recall the exact day we got hurt, but who remembers the day the wound was gone?"
top2018:5879,q02842,"We fear loneliness, Annie, but loneliness itself does not exist. It has no form. It is merely a shadow that falls over us. And just as shadows die when light changes, the sadness can depart once we see the truth.""""What's the truth?"" Annie asked.""That the end of loneliness is when someone needs you."" The old woman smiled. ""And the world is so full of need."
top2018:5879,q02843,Love comes when you least expect it. Love comes when you most need it. Love comes when you are ready to receive it or can no longer deny it.
top2018:5879,q02844,"Secrets. We think by keeping them, we're controlling things, but all the while, they're controlling us."
top2018:5879,q02845,No act done for someone else is ever wasted.
top2018:5879,q02846,"What's time between a mother and her daughter? Never too much, never enough."
top2018:5879,q02847,"She would tell her that endings are also beginnings, we just don't know it at the time."
top2018:5879,q02848,But just because you have silenced a memory does not mean you are free of it.
top2018:5879,q02849,"The tale of your life is written second by second, as shifting as the flip of a pencil to an eraser."
top2018:5879,q02850,Love is not revenge. It can't be thrown like a rock. And you can't create it to fix your problems. Forcing love is like picking a flower then insisting that it grow.
top2018:5879,q02851,"Did you know,” the old woman said now, standing beside the grown-up Annie, “that a dog will go to a crying human before a smiling one? Dogs get sad when people around them get sad. They’re created that way. It’s called empathy. “Humans have it, too. But it gets blocked by other things—ego, self-pity, thinking your own pain must be tended to first. Dogs don’t have those issues."
top2018:5879,q02852,"No story sits by itself. Our lives connect like threads on a loom, interwoven in ways we never realise."
top2018:5879,q02853,Have you ever considered how many living things there are on earth? [...] People. Animals. Birds. Fish. Trees. It makes you wonder how anyone could feel lonely. Yet humans do. It's a shame.
top2018:5879,q02854,"We humans make so much of 'our' time on earth. We measure it, we compare it, we put it in our tombstones."
top2018:5879,q02855,"You're not getting it,"" Eddie gently replied. ""I needed to save you. It let me make up for the life I took. That's how salvation works. The wrongs we do open doors to do right."
top2018:5879,q02856,"I was so ashamed. It made me hard on you, when I was trying to be hard on me. We are blinded by our regrets, Annie. We don’t realize who else we punish while we’re punishing ourselves."
top2018:5879,q02857,"And while she didn't know it then, she was learning another truth about love: it comes when it comes. Simple as that."
top2018:5879,q02858,"Do you know what causes wind? High pressure meeting low pressure. Warm meeting cold. Change. Change causes wind. and the bigger the change, the stronger the wind blows."
top2018:5879,q02859,"Loss is as old as life itself. But for all our evolution, we are yet to accept it."
top2018:5879,q02860,"When we build, we build on the shoulders of those who came before us. And when we fall apart, those who came before us help put us back together."
top2018:5879,q02861,You might say that is “too young” to die. But what is too young for a life?
top2018:5879,q02862,But all endings are also beginnings.
top2018:5879,q02863,This is the disarming power of children: their need makes you forget your own.
top2018:5879,q02864,"First loves often remain in the heart, like plants that cannot grow in sunlight."
top2018:5879,q02865,You only have peace when you make it with yourself.
top2018:5879,q02866,She was broken open.But broken open is still open.
top2018:5879,q02867,"Time passed. Like flakes shaken in a snow globe, the lives of those involved in the tragedy settled slowly to the ground, not in the same spots but in new pockets of peace."
top2018:5879,q02868,Just because you see things straight doesn't mean you see them in time.
top2018:5879,q02869,"There was no one she wanted to see more. There was no one she wanted to see less. ""Why?"" she whispered. ""Why are you here?""""The winds blew,"" he said."
top2018:5879,q02870,There's no such thing as a nobody. And there are no mistakes.
top2018:5879,q02871,"At certain moments, when death is close, the veils pull back between this world and the next. Heaven and earth overlay. When they do, it is possible to glimpse certain souls already departed. You can see them awaiting your arrival. And they can see you coming. *"
top2018:5879,q02872,"Children begin by needing their parents. Over time, they reject them. Eventually, they become them."
top2018:5879,q02873,But the world does not cater to our timing.
top2018:5879,q02874,We are blinded by our regrets. We don't realize who else we punish when we're punishing ourselves.
top2018:5879,q02875,"It’s funny, Lorraine said now, as the scene appeared in front of them. You always wonder about your funeral. How big? Who’ll show up? In the end it’s meaningless. You realize, once you die, that a funeral as for everyone else,not you."
top2018:5879,q02876,"Eddie turned away. ""Because I saved you, as tough as those years were for you, as bad as it was with your hand, you got to grow up, too. And because you got to grow up...""When he turned back, Annie froze. Eddie was holding a baby boy, with a small blue cap on his head.""Laurence?"" Annie whispered.Eddie stepped forward and placed her son in her trembling arms. Instantly, Annie was whole again, her body complete. She cradled the infant against her chest, a motherly cradle that filled her with the purest feeling. She smiled and wept and she could not stop weeping.""My baby,"" she gushed. ""Oh, my baby, my baby..."
top2018:5879,q02877,"ALL CHILDREN KEEP SECRETS. All parents do the same. We mold the version we want others to believe, boosting the disguise and tucking away the truth. It is how we can be loved by our closest family members and still, at times, elude them."
top2018:5879,q02878,thirst for independence overruled her need for guidance
top2018:5879,q02879,"Winds blew,” she said. Tolbert left, never knowing another wind that had blown, one he had diverted, yanking Paulo to the side of the road on that rainy night, preventing a speeding car from striking him, a tragedy that a different version of the world had planned, a version that did not grant Annie and Paulo even one night of marriage, nor the child that would come from it. But there are so many times our lives are altered invisibly. The flip of a pencil, from written to erased."
top2018:5879,q02880,"You lose something every day you live, Annie. Sometimes it’s as tiny as the breath you just expelled, sometimes it’s so big you think you won’t survive it.” He took her left hand. “But you do, right?"
top2018:5879,q02881,"Then, in Annie’s new grasp, Cleo’s womanly frame shrank down. Her coat tightened and became her fur. Her legs pulled in. Her ears and snout elongated. She was revealed as the puppy she used to be on earth, and she panted as Annie held her up and said, “There you are. Cleo. Cleee-o!"
top2018:5879,q02882,"Because it all ties together. When I grew up, I realized how lucky I’d been. I got serious. I studied. I went to college, then medical school. I specialized in replantation."
top2018:5879,q02883,"There are touches in your life that identify the person making contact, even if your eyes are closed."
top2018:5879,q02884,We often think things are about us when they are not.
top2018:5879,q02885,"People lament that if their loved ones had been born fifty years later, they might have survived what killed them. But perhaps what killed them is what led someone to find a cure."
top2018:5879,q02886,We forget that ‘our’ time is linked to others’ times. We come from one. We return to one. That’s how a connected universe makes sense.
top2018:5879,q02887,"But science only knows what it knows. And because it lacks an understanding of the next world, it cannot explain that the flash before your eyes is actually a peek behind the curtain of heaven, where your life and the lives of all you’ve touched are on the same plane, so that seeing one memory is the same as seeing them all."
top2018:5879,q02888,"This is my heaven,” Cleo said. “Watching people come home?” Annie asked. “Feeling the joy when they do. Souls reuniting. It’s something divine.” “But it happens every day.” Cleo tilted her head. “Don’t divine things happen every day?"
top2018:5879,q02889,"If you truly love someone, you'll find a way back."
top2018:5879,q02890,"One small step for frog, one giant leap for the two of us."
top2018:5879,q02891,"On earth, we get the what of things. The why takes a little longer."
top2018:5879,q02892,War is the same every when and where.
