sample_id,quote_id,quote_text
top2020:6601,q04364,"Her death hit in waves. Not a flood, but water lapping steadily at her ankles. You could drown in two inches of water. Maybe grief was the same."
top2020:6601,q04365,"People thought that being one of a kind made you special. No, it just made you lonely. What was special was belonging with someone else."
top2020:6601,q04366,"She hadn't realized how long it takes to become somebody else, or how lonely it can be living in a world not meant for you."
top2020:6601,q04367,"This big ol' world and we only get to go through it once. The saddest thing there is, you ask me."
top2020:6601,q04368,"A town always looked different once you'd returned, like a house where all the furniture had shifted three inches. You wouldn't mistake it for a stranger's house but you'd keeping banging your shins on the table corners."
top2020:6601,q04369,"There were many ways to be alienated from someone, few to actually belong."
top2020:6601,q04370,"The only difference between lying and acting was whether your audience was in on it, but it was all a performance just the same."
top2020:6601,q04371,"That was the thrill of youth, the idea that you could be anyone. That was what had captured her in the charm shop, all those years ago. Then adulthood came, your choices solidifying, and you realize that everything you are had been set in motion years before. The rest was aftermath."
top2020:6601,q04372,"When you married someone, you promised to love every person he would be. He promised to love every person she had been. And here they were, still trying, even though the past and the future were both mysteries."
top2020:6601,q04373,"A body could be labeled but a person couldn’t, and the difference between the two depended on that muscle in your chest. That beloved organ, not sentient, not aware, not feeling, just pumping along, keeping you alive."
top2020:6601,q04374,"In the dark, you could never be too black. In the dark, everyone was the same color."
top2020:6601,q04375,Memory works that way—like seeing forward and backward at the same time.
top2020:6601,q04376,"Loretta said that, a couple months ago, Cindy asked her what assassination meant. She told her the truth, of course—that an assassination is when someone kills you to make a point. Which was correct enough, Stella supposed, but only if you were an important man. Important men became martyrs, unimportant ones victims. The important men were given televised funerals, public days of mourning. Their deaths inspired the creation of art and the destruction of cities. But unimportant men were killed to make the point that they were unimportant—that they were not even men—and the world continued on."
top2020:6601,q04377,Sometimes who you were came down to the small things.
top2020:6601,q04378,The key to staying lost was to never love anything.
top2020:6601,q04379,That was the problem: you could never love two people the exact same way.
top2020:6601,q04380,You didn't just find a self out there waiting. You had to make one. You had to create who you wanted to be.
top2020:6601,q04381,How real was a person if you could shed her in a thousand miles?
top2020:6601,q04382,"That was the thing about death. Only the specifics of it hurt. Death, in a general sense, was background noise. She stood in the silence of it."
top2020:6601,q04383,"Your guilt can't do nothin for me, honey. You want to go feel good about feelin bad, you can go on and do it right across the street."
