sample_id,quote_id,quote_text
top1984:2718,q00172,"As Seward did not understand the reference, he did not ask for an explanation. In any case, he had a constitutional dislike of being told things that he did not know, as opposed to ferreting them out."
top1984:2718,q00173,"Seward appreciated the honest and open way that Stanton lied; it was the hallmark of the truly great lawyer, and demonstrated a professional mastery not unlike his own."
top1984:2718,q00174,"Seward felt an involuntary shudder in his limbs. He was also ravished by the irony of the moment. For nearly three years, a thousand voices, including his own, had called for a Cromwell, a dictator, a despot; and in all that time, no one had suspected that there had been, from the beginning, a single-minded dictator in the White House, a Lord Protector of the Union by whose will alone the war had been prosecuted. For the first time, Seward understood the nature of Lincoln's political genius. He had been able to make himself absolute dictator without ever letting anyone suspect that he was anything more than a joking, timid backwoods lawyer, given to fits of humility in the presence of all the strutting military and political peacocks that flocked about him."
top1984:2718,q00175,"He was, as soldier and man, all of a piece,"
top1984:2718,q00176,"Now you may not know this”—Lincoln shut his eyes—“but when I first ran for the Illinois legislature, I came out, more or less, for female suffrage; not exactly the most popular position to take back then, and in that part of the world.” “It is still not the most popular issue anywhere in the world, thank God.” “Well, Mrs. Frémont comes to see me late at night—right off the cars from the West—and threatens me to my face with an uprising against the government, led by the Frémonts and their radical friends. So I called her, in the nicest way, I thought, ‘Quite a lady politician,’ and she was madder than a wet hen and went and told everyone that I’d threatened her!” Lincoln sighed. “Is it possible that female suffrage may not be the answer to every human problem?"
top1984:2718,q00177,"It is my task always to know, particularly when I don’t."
top1984:2718,q00178,"I realize,” said Sumner, “that the press is hardly reliable.” Lincoln turned from the window; suddenly, he grinned. “Oh, yes, they are. They lie. And then they re-lie. So they are nothing if not re-lie-able."
top1984:2718,q00179,"In politics, as in love, opposites attract, and the misunderstandings that ensue tend to be as bitter and, as in love, as equally terminal."
top1984:2718,q00180,"Mrs. Grant was the wife of a hero—a butcher-hero, of course, but still a hero to the stupid public."
top1984:2718,q00181,"Particularly in the military. According to General Scott, our best army officer is a Virginian named Lee.” “The man who caught John Brown?” “The same. Old Mr. Blair is a great friend of his. On Thursday, when Mr. Blair offered Colonel Lee the command of our army, Lee said that although he believes secession is wrong, and slavery worse, he can be no party to an invasion of his native state. I don’t understand Southerners, do you, Mr. Cooke?” “I can’t say I ever tried."
top1984:2718,q00182,"Seward wondered what precedents there were for the disposal of a mad president. Like so many other interesting matters, the Constitution had left the question unduly vague."
top1984:2718,q00183,Poets were intended to live to the full the life of the senses.
top1984:2718,q00184,"You know what Mr. Bates called me?” Seward shook his head with wonder. “An unprincipled liar. And here I am one of the most heavily principled men in politics.” Lincoln chuckled. In every way, making allowances for regional differences, Seward’s humor was not unlike his own. “And since you’re a smart man, Governor, you never actually lie. Smart men never have to."
top1984:2718,q00185,"helped the boy-governor eat the remains of the fruit, they discussed how it was that newspapers sometimes knew all sorts of secrets that they ought not to have known—and certainly ought not to publish, when the rest of the time they had no interest in facts at all. “Whatever sounds as if it might suit the prejudices of the reader, that is what will be published,” said Chase."
top1984:2718,q00186,"Stanton was for shooting everyone. Lincoln was for sparing anyone where there might be an extenuating circumstance. “After all, if you take a coward and put him in front of a firing squad, you’ll scare him to death anyway."
top1984:2718,q00187,"Lincoln motioned for Hay to join him in the President’s office. It was Hay’s self-appointed task to keep Lincoln moving when he tarried too long with visitors. Hay could never understand Lincoln’s endless patience with even the most audacious of bores or boors. “They get so little, most of them,” Lincoln would say, as if in explanation of the time wasted."
top1984:2718,q00188,"I believe that I can raise four hundred million dollars to recompense the slave-owners. I have considerable unofficial support for this, from persons whose names would astonish you.” “If this were to happen,” said Hunter, “if the slaves were all paid for and set free, how would they live? They have always been accustomed to an overseer. They are used to working only under compulsion. Now you take away this direction, and no work at all would be done. Nothing would be cultivated, and both blacks and whites would starve."
