sample_id,quote_id,quote_text
top2008:5727,q01724,"She was struck by the simple truth that sometimes the most ordinary things could be made extraordinary, simply by doing them with the right people..."
top2008:5727,q01725,He was the toast to her butter.
top2008:5727,q01726,"You should be kissed everyday, every hour, every minute."
top2008:5727,q01727,"In the blink of an eye, something happens by chance - when you least expect it - sets you on a course that you never planned, into a future you never imagined."
top2008:5727,q01728,Most people don’t know how to appreciate the silence. They can’t help talking.
top2008:5727,q01729,"Every now and then, I’d meet a guy and think that we were getting along great, and suddenly I’d stop hearing from him. Not only did he stop calling, but if I happened to bump into him sometime later he always acted like I had the plague. I didn’t understand it. I still don’t. And it bothered me. It hurt me. With time, it got harder and harder to keep blaming the guys, and I eventually came to the conclusion that there was something wrong with me. That maybe I was simply meant to live my life alone."
top2008:5727,q01730,"It's hard at times, but it makes a kid strong in ways that most people can't understand. Teaches them that even though people are left behind, new ones will inevitable take their place; that every place has something good - and bad - to offer. It makes a kid grow up fast."
top2008:5727,q01731,"If relationships were hard, mariage was even harder... it seemed like most couples struggled. It went with the territory. What did Nana always say? Stick two different people with two different sets of expectations under one roof and it ain't always going to be shrimp and grits on Easter."
top2008:5727,q01732,"She had been proud of his decision to serve his country, her heart bursting with love and admiration the first time she saw him outfitted in his dress blues."
top2008:5727,q01733,"I tell myself that I know you,and then when I think about it, I realize that I don't."
top2008:5727,q01734,"It was their secret, a secret meant for just the two of them, and she'd never been able to imagine how it would sound coming from someone else. But, somehow, Logan made it sound just right."
top2008:5727,q01735,"When a man is that special, you know it sooner than you think possible. You recognize it instinctively, and you're certain that no matter what happens, there will never be another one like him."
top2008:5727,q01736,It was easy to idealize someone you barely knew.
top2008:5727,q01737,Why did you come here?To find you.
top2008:5727,q01738,"He closed his eyes as she put her hand on his shoulder, and in that instant, nothing else mattered. Not the song, not the place, not the other couples around him. Only this, only her. He gave himself over to the feel of her body as it pressed against him, and they moved slowly in small circles on the sawdust-strewn floor, lost in a world that felt as though it had been created for just the two of them."
top2008:5727,q01739,"I knew it wasn't fair, I knew it was wrong, but I couldn't help it. And after a while, the anger I felt just sort of became part of me, like it was the only way I knew how to handle the grief. I didn't like who I'd become, but I was stuck in this horrible cycle of questions and blame."
top2008:5727,q01740,"Good and bad, strengths and faults, he was hers forever."
top2008:5727,q01741,There is nothing like love. You should try it.”Thibault shrugged. “Maybe one day.
top2008:5727,q01742,"I love you, Elizabeth... and more than that, I like you. I enjoy spending time with you."
top2008:5727,q01743,"As Logan walked towards her, he smiled as if reading her mind and opened his arms."
top2008:5727,q01744,"I got the sense that he was the kind of person who couldn't hold anger for more than a few minutes, because it just wasn't in him. It could never grow into resentment or bitterness, and I knew then that he was the kind of man who would be married forever. And I decided then and there that I should be the one to marry him."
top2008:5727,q01745,"Based on her experience with men, most assumed that when you talked to them about a problem or dilemma, they were expected to offer an opinion, even when all you wants was for them to listen."
top2008:5727,q01746,Being around someone who accepts and supports you will remind you to accept and support yourself.
top2008:5727,q01747,"How're the Broncos doing?""""Like a bunch of carrots.""""Is that bad?""""Can carrots play baseball?""""I guess not.""""Then you have your answer."
top2008:5727,q01748,Always stick to the story. It was when you started backtracking that people got in trouble. Interrogation 101.
top2008:5727,q01749,"Nana glanced at Ben. ""I think your mom has catepillars in her ears. She keeps repeating everything I say like she can't hear me."
top2008:5727,q01750,Being with him was like toast and butter from the very beginning.
top2008:5727,q01751,Finding something like that in a war is like finding an angel in hell so i kept it with me
top2008:5727,q01752,"You know...it's a hard age. Kids are in that stage where they're beginning to understand the world of adults, without having the maturity of adults to deal with everything going on around them."
top2008:5727,q01753,"You don't feel the need to talk all the time, do you,"" she said.He smiled. ""No.""""Most people don't know how to appreciate silence. They can't help talking.""""I talk, I just want to have something to say first."
top2008:5727,q01754,You know how gossip is. It's the toxic waste of small town
top2008:5727,q01755,"And believe it or not, she has a phone and everything. She stopped using smoking signals last year."
top2008:5727,q01756,"his wartime experience had taught him to trust his instincts, even though he'd never been sure where they'd come from."
top2008:5727,q01757,"There's always a 'but' when it comes to jobs. Like, I love my job but my colleagues are first-rate, but...a couple of them like to dress like superheroes on the weekend and I can't help but wonder if they're nuts."" - Logan"
top2008:5727,q01758,"Oh yeah? What did you have last night?""""Turkey sandwich on wheat. With a pickle.""""And the night before?""""Turkey sandwich on wheat. No pickle.""She giggled. ""What was the last hot meal you cooked?""He pretended to rack his brains. ""Uh...beans and franks. On Monday."
top2008:5727,q01759,"Because it protects you. And when I jumped from the Humvee, I believed it would save me, too, in the same way you believe it will always save you.” “No, I don’t,” Thibault began.“Then why, my friend, do you still carry it with you?"
top2008:5727,q01760,"He said his friend Victor called it a lucky charm, and that it kept him safe in Iraq.""She felt her pulse pick up tempo, and she brought her face close to Ben's.""Did you say Victor called it a lucky charm?""""Uh-huh."" Ben nodded. ""That's what he said.""""Are you sure?""""Of course I'm sure.""Beth stared at her son, feeling at war with herself."
top2008:5727,q01761,"For some reason, it didn’t feel right. Victor’s words seemed to confirm that. There was another reason that he’d come here. Falling in love with Elizabeth might have been part of it. But that wasn’t all. Something else was coming.There is more."
top2008:5727,q01762,How do you explain something that you can’t even understand yourself?
top2008:5727,q01763,You could have told me earlier.”“You seemed so serious about the game. I didn’t want to bother you.
top2008:5727,q01764,"She had opinions about everything, and she wasn't afraid to share them."
top2008:5727,q01765,"What do you like most about being here?""""The quiet. When I'm here, no one asks me questions or asks me to do stuff. I can sit here and think."
top2008:5727,q01766,I wouldn't go that far. But I know my way around the kitchen. I make dinner every night.
top2008:5727,q01767,"Because he's no better than a spoiled child. You were his toy, and even though he's got new toys, it doesn't mean he wants anyone to play with his old toys."
top2008:5727,q01768,"The thing is, I get the sense that you're telling me the truth. You're just not telling all of it. And the part you're leaving out is the part that would help me understand who you are."
top2008:5727,q01769,"I'm not going to live with you!"" a small voice shouted from the kitchen doorway.Beth looked past Keith to see Ben, his expression horrified. Ben started to back away. ""I'm not going to do it!"
top2008:5727,q01770,"It is amazing, what you can make yourself believe, when you have to. If you keep telling yourself you are a certain kind of person, eventually you will become that person. That’s what the Final Solution was all about, really."
top2008:5727,q01771,"People liked to imagine they were free to choose their own lives, but she had learned that choice was sometimes illusory."
top2008:5727,q01772,"He works at the kennel with Nana,"" Ben piped up. ""And I think him and Mom are dating."" At that, a stillness fell over a throng of admirers, punctuated by a few uncomfortable coughs."
top2008:5727,q01773,"And it's funny because it was my grandpa who painted it shut (window) in the first place, and he had a whole storage shed full of just about every tool you could imagine. He was one of those guys who thought he could fix anything, but it never worked out quite as well as he planned. He was more of a visionary than a nuts -and bolts kind of guy."
top2008:5727,q01774,"Tired soldiers made mistakes. Learn to sleep when it was time to sleep, no matter how chaotic things were, trusting it would be better the following day."
top2008:5727,q01775,"I overlooked some obvious problems, made excuses for others."
top2008:5727,q01776,"She wished her younger brother, Drake, were here, and she felt the usual ache when she thought of him."
top2008:5727,q01777,"Even though people are left behind, new ones will inevitably take their place; that every place has something good—and bad—to offer."
top2008:5727,q01778,"I think they've met before,"" she finally said.""Who? Thibault and the loser?"
top2008:5727,q01779,"You mean the one that used to be advertised on late-night television? Where the guy on the commercial uses it to cut through a tin can?” She nodded. “That’s the one.” “Did you get it?” “It’s the knife I’m using now.” He smiled. “I’ve never known anyone who actually admitted to buying one.” “Now you do,” she said."
top2008:5727,q01780,"He's just… immature. He thinks every woman he meets is crazy for him, gets angry at little things, and blames other people when things go wrong."
top2008:5727,q01781,"It's just that every now and then there's a student who comes from a challenging family background, and you know there's nothing you can do for them. It's enough to break your heart sometimes."
top2008:5727,q01782,"But for a while, it was surprisingly easy to overlook our obvious differences. And we did."
top2008:5727,q01783,His death had left her with an emptiness that she knew would never fill completely. But time had lessened the pain.
top2008:5727,q01784,"I’m asking. What’s the joke?” “Two cannibals were eating a comedian, and one of them turns to the other and asks, ‘Does this taste funny to you?"
top2008:5727,q01785,"he was moving across. He knew he could backtrack on land once he reached the opposite bank, but he didn’t have that much time. Focusing his sights on Ben, he kicked with everything he had. A large branch slammed into him, sending him under for a moment. When he surfaced again, disoriented, he saw Zeus behind him, paddling hard. He regained his bearings, then stroked and kicked with desperate effort. In despair, he saw that he hadn’t even reached the center of the creek. Beth saw Ben inching farther along the fraying rope bridge, and she dragged herself closer to the water’s edge. “Come on!” she shouted, sobbing now. “You can do it! Hold on, baby!"
