sample_id,quote_id,quote_text
top2019:4374,q03885,Never let a man be responsible for your happiness.
top2019:4374,q03886,"Sadness comes long after all of the other, more difficult and destructive emotions have passed"
top2019:4374,q03887,The only person who wants the soldier to live more than the soldier himself is the soldier’s mother. Kate
top2019:4374,q03888,"And maybe, just maybe, this summer will end up being one that people write songs about."
top2019:4374,q03889,"What if growing up means keeping some things to herself? The experiences of this summer will become as much a part of her as her bones and muscle, her brain and heart. Ten or twenty years from now, when she looks back on the summer of 1969, she will think: That was the summer I became real. My own real person."
top2019:4374,q03890,no one can judge a relationship except for the two people in it.
top2019:4374,q03891,"Being responsible for her own happiness, she has realized, is a lonely proposition."
top2019:4374,q03892,The most important thing is that you go to bed each night believing you raised a hero.
top2019:4374,q03893,"You know what the happiest summer of my life was?"" Kate asks.'When you turned 13?' Jessie guesses.""I was 13 during the Great Depression, so no."
top2019:4374,q03894,It seemed the cruelest circumstance life had to offer -- that someone she loved so profoundly could hurt her so badly and still that love did not die.
top2019:4374,q03895,In spite of everything I still believe that people are really good at heart.
top2019:4374,q03896,She wasn’t sure if they were telling her the truth; sometimes they told her things to see if she was gullible enough to believe them.
top2019:4374,q03897,Telling the truth when you’ve done something wrong is the most terrifying thing in the world.
top2019:4374,q03898,"how to score the game: love, fifteen, thirty, forty, game. Six games wins a set, but you have to win by two games. Two sets wins a match for women, three for men."
top2019:4374,q03899,"The line that finally makes Jessie burst into sobs is Despite everything, I believe all people are good at heart."
top2019:4374,q03900,"admired her mother so much, she couldn’t summon words strong enough to praise her."
top2019:4374,q03901,"now Kate is forty-eight years old, an age she only properly feels when she’s in a place that holds all of her different lives together, as this room does."
top2019:4374,q03902,"There aren’t words to describe how I felt. There just…aren’t words. A person is alive one minute, dead the next. The human mind really can’t process it."
top2019:4374,q03903,Is there anyone in the world more fascinating than the woman you lost out to?
top2019:4374,q03904,"It's a revelation. Her mother is a human being who feels pain, sadness, loneliness, confusion."
