sample_id,quote_id,quote_text
top2005:2703,q00160,"There are three stages in the work of God: impossible, difficult, done."
top2005:2703,q00161,"Every saint has a past, the sixteenth-century poet had said, and every sinner has a future."
top2005:2703,q00162,"If thou indeed derive thy light from Heaven, Then, to the measure of that heaven-born light, Shine, Poet! In thy place, and be content. . . —WILLIAM WORDSWORTH"
top2005:2703,q00163,"him.You are good, O God, and You are faithful. Tenderize and soften our Lenten hearts, we pray, lest they grow brittle and break."
top2005:2703,q00164,It’s as important to marry the right life as it is the right person.
top2005:2703,q00165,"If the trials of many years were gathered into one, he penned from an old book found on Marge’s shelf, they would overwhelm us; therefore, in pity to our little strength, He sends first one, and then an- other, then removes both, and lays on a third, heavier, perhaps, than either; but all is so wisely measured to our strength that the bruised reed is never broken. We do not enough look at our trials in this continuous and successive view. Each one is sent to teach us something, and altogether they have a lesson which is beyond the power of any to teach alone. H. E. Manning."
top2005:2703,q00166,"I believe if I were charged with having a goal, it would be to live without fretting—to live more fully in the moment not always huffing about as I've done in recent years . . . to live humbly—and appreciatively—with whatever God furnishes."
top2005:2703,q00167,LOVE IS AN ACT OF ENDLESS FORGIVENESS
top2005:2703,q00168,"When we ask God to forgive us—and we must ask—the peace floods in. By emptying ourselves of the guilt and regret, we make room for His grace."
top2005:2703,q00169,"The key is relationship with Jesus Christ. If we get that right, the differences usually matter less than we like to think."
top2005:2703,q00170,"Why would He want to do anything for me, a spiritual basket case? But here’s the deal. You can trust that He loves you, and trust that He wants to do good things for you . . . because He promises that in His Word."
top2005:2703,q00171,Give it up. Let it go. Ask God to help you say the things you can’t say . . . do the things you can’t do . . . feel the emotions you can’t feel.
top2005:2703,q00172,"when circumstances sought to prevail against laughter, he laughed anyway."
top2005:2703,q00173,"Psalm fifteen,” he told the graveside gathering, “says ‘the cheerful heart hath a continual feast.’ And Proverbs seventeen twenty-two asserts that ‘a merry heart doeth good like a medicine."
top2005:2703,q00174,"Why do things have to change all the time? Why can’t they stay the same? Don’t even bother to quote me a carload of scripture verses on change. I just wanna stay mad about it for a while, okay?"
top2005:2703,q00175,"He prayed the prayer attributed to Saint Francis: “Watch, O Lord, with those who wake or watch or weep tonight, and give your angels and saints charge over those who sleep. Tend your sick ones, O Lord Christ. Rest your weary ones. Bless your dying ones. Soothe your suffering ones. Pity your afflicted ones. Shield your joyous ones. And all for your love’s sake, Amen,” they said. He took her hand, and they lay quiet, the clock ticking on the mantel.“I’m always moved by his petition to ‘shield your joyous ones,’” she said at last. “By his recognition that joy is a terribly fragile thing, and the enemy is bent on stealing it from us. Such a wise thing to ask for."
top2005:2703,q00176,"She kissed his cheek, then drew back and looked at him, sobered. ‘Forgive me. We have so much to be thankful for, yet I allow the vagaries of this good life to overwhelm me. You never seem to be overwhelmed.’‘I can’t believe that you have lived with me for seven and a half years, and can say that with a straight face.’‘Alright then. But you handle it better.’‘You handle it just fine, Cavanaugh. Our Lord himself had to get away from the vagaries of life."
top2005:2703,q00177,"It makes everything innocent again,” she said. “A winter Eden."
top2005:2703,q00178,"George Macdonald wrote this: ‘Man finds it hard to get what he wants, because he does not want the best. God finds it hard to give, because He would give the best and man will not take it."
top2005:2703,q00179,"Lord, he prayed, thank You for Your continued grace. Help me fulfill Your plan for my life; give me a heart to hear Your voice. . . . And please, if You would do the same for Dooley . ."
